indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
62,SNR_-8db,N,New_N_063.wav,10,DeepONMF_H1,1,0.3867368131636077,10x212,0.007342899916693568,10,0.3867368131636077,0.2839284530573094,0.006668200017884374
63,SNR_-8db,N,New_N_064.wav,10,DeepONMF_H1,1,0.3844269281018228,10x212,0.006958100013434887,10,0.3844269281018228,0.31928016985201857,0.006405099993571639
64,SNR_-8db,N,New_N_065.wav,10,DeepONMF_H1,1,0.3830876554556802,10x212,0.007360599935054779,10,0.3830876554556802,0.31930005023523395,0.006249199970625341
65,SNR_-8db,N,New_N_066.wav,10,DeepONMF_H1,1,0.38944335943722724,10x212,0.007889100001193583,10,0.38944335943722724,0.30136543458776016,0.007167199975810945
66,SNR_-8db,N,New_N_067.wav,10,DeepONMF_H1,1,0.38519447798666395,10x212,0.006971099996007979,10,0.38519447798666395,0.3023210634231146,0.006423900020308793
67,SNR_-8db,N,New_N_068.wav,10,DeepONMF_H1,1,0.388372071587259,10x212,0.00796059996355325,10,0.388372071587259,0.3498107883288752,0.007181800086982548
68,SNR_-8db,N,New_N_069.wav,10,DeepONMF_H1,1,0.38267979025199683,10x212,0.007412899984046817,10,0.38267979025199683,0.34284621166973756,0.0068379000294953585
69,SNR_-8db,N,New_N_070.wav,10,DeepONMF_H1,1,0.3905424811497136,10x212,0.007655099965631962,10,0.3905424811497136,0.2832050875768096,0.00712199998088181
70,SNR_-8db,N,New_N_071.wav,10,DeepONMF_H1,1,0.38855167611572783,10x212,0.0069058999652042985,10,0.3885516761157279,0.30610438494969955,0.006439700024202466
71,SNR_-8db,N,New_N_072.wav,10,DeepONMF_H1,1,0.3848743237551511,10x212,0.007445399998687208,10,0.3848743237551511,0.2984056521932636,0.006797599955461919
72,SNR_-8db,N,New_N_073.wav,10,DeepONMF_H1,1,0.39093342682230875,10x212,0.006949500064365566,10,0.39093342682230875,0.28934702007264584,0.006452900008298457
73,SNR_-8db,N,New_N_074.wav,10,DeepONMF_H1,1,0.38300871241666157,10x212,0.00698579999152571,10,0.38300871241666157,0.29352895491936026,0.0062361001037061214
74,SNR_-8db,N,New_N_075.wav,10,DeepONMF_H1,1,0.3884767943463519,10x212,0.007360300049185753,10,0.3884767943463519,0.28289378540962457,0.006647399975918233
75,SNR_-8db,N,New_N_076.wav,10,DeepONMF_H1,1,0.3890673161000475,10x212,0.00701110006775707,10,0.3890673161000475,0.30021006042839826,0.006288400036282837
76,SNR_-8db,N,New_N_077.wav,10,DeepONMF_H1,1,0.3878146949910236,10x212,0.008136900025419891,10,0.3878146949910236,0.33208362817250786,0.007420699927024543
77,SNR_-8db,N,New_N_078.wav,10,DeepONMF_H1,1,0.3891961024998307,10x212,0.00771459995303303,10,0.3891961024998307,0.27571950674742063,0.006917199934832752
78,SNR_-8db,N,New_N_079.wav,10,DeepONMF_H1,1,0.38410908522050397,10x212,0.008345199981704354,10,0.38410908522050397,0.2737235719685798,0.00760339992120862
79,SNR_-8db,N,New_N_080.wav,10,DeepONMF_H1,1,0.3849448653905803,10x212,0.0067909000208601356,10,0.3849448653905803,0.30503806593767097,0.0061926000053063035
