indice_interno,clase,archivo,distribucion,error_final,forma_w_final,forma_h3,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
66,N,New_N_067.wav,8-5-3,0.18591576333057522,126x3,3x212,8,0.0541621696342104,0.45949185462176534,0.00910680000015418,5,0.15024424928909955,0.24239397045505426,0.004448299998330185,3,0.4450647146120447,0.2161122039717245,0.0034801000001607463
67,N,New_N_068.wav,8-5-3,0.2738532241395472,126x3,3x212,8,0.061088999034466226,0.4746011453101219,0.009367399998154724,5,0.16658419721609383,0.22351925759826646,0.004271499998139916,3,0.41513355564157045,0.18661960532772173,0.003454800000326941
68,N,New_N_069.wav,8-5-3,0.3635874038720544,126x3,3x212,8,0.0669558078571294,0.3648048115401585,0.01096059999690624,5,0.1825309462467521,0.20665548668768724,0.004296600000088802,3,0.29933784398966257,0.1848980241843724,0.004630000003089663
69,N,New_N_070.wav,8-5-3,0.2723863053865735,126x3,3x212,8,0.08876236334107308,0.34694767370439866,0.010281699996994575,5,0.2157188010541647,0.19790943227756214,0.004539500001556007,3,0.38606001738169604,0.15665310142680314,0.0037068999990879092
70,N,New_N_071.wav,8-5-3,0.2373533165613058,126x3,3x212,8,0.07046267340531304,0.3725272297887967,0.0090440000021772,5,0.2399564169453269,0.22072674099695838,0.0037353000006987713,3,0.3769038586687506,0.23718163219001145,0.004473099997994723
71,N,New_N_072.wav,8-5-3,0.26309750715875924,126x3,3x212,8,0.062316601811209855,0.3195162512272631,0.009269899997889297,5,0.22219746438288313,0.23630142721027614,0.004652899999200599,3,0.3900867542236693,0.1659352541063238,0.0034525999981269706
72,N,New_N_073.wav,8-5-3,0.3056434924485485,126x3,3x212,8,0.0644208448473606,0.3497164540009051,0.00991250000151922,5,0.25400706114458255,0.13475536656301051,0.003760400002647657,3,0.39156104333664404,0.1699682732413487,0.0034249999989697244
73,N,New_N_074.wav,8-5-3,0.25737325397044436,126x3,3x212,8,0.0725906994240314,0.34448796901327,0.009718799999973271,5,0.3312236479745919,0.14451972223830634,0.0040039999985310715,3,0.508275551468218,0.1182652798557749,0.004597999999532476
74,N,New_N_075.wav,8-5-3,0.41650213392875823,126x3,3x212,8,0.07408732543256362,0.37220179913587625,0.010145399999601068,5,0.24039178735167227,0.21138064301653764,0.00382270000045537,3,0.4921455052076879,0.21248957894714993,0.0034455000022717286
75,N,New_N_076.wav,8-5-3,0.27472632920524714,126x3,3x212,8,0.07554610127983068,0.3389208653967521,0.008923400000639958,5,0.24972097260282236,0.15784079202876528,0.003729399999429006,3,0.447549822686862,0.1815364244433372,0.005990300000121351
76,N,New_N_077.wav,8-5-3,0.2525860941822553,126x3,3x212,8,0.061305037035673214,0.32400827863354975,0.00897379999878467,5,0.35777921191612655,0.2765220159414093,0.004799500002263812,3,0.38598997966348564,0.2483180993231419,0.003462799999397248
77,N,New_N_078.wav,8-5-3,0.2533033749576351,126x3,3x212,8,0.06159016483809743,0.36995479217242927,0.009706099997856654,5,0.19028927799582082,0.1760181844531608,0.0037646999990101904,3,0.2662624597054857,0.1568491269848391,0.0034046000000671484
78,N,New_N_079.wav,8-5-3,0.3643740796156969,126x3,3x212,8,0.07972114548276883,0.32453798381654864,0.010311499998351792,5,0.33620838200359154,0.17695053396700106,0.004107799999474082,3,0.44073720605876615,0.1508007357138835,0.0034422999997332226
79,N,New_N_080.wav,8-5-3,0.2972247972646455,126x3,3x212,8,0.07696370706463873,0.306442872309249,0.010057299998152303,5,0.23586747298650806,0.1482692128969179,0.005084399999759626,3,0.42232357751491983,0.15553470551488704,0.003474699999060249
80,N,New_N_081.wav,8-5-3,0.23235847657713976,126x3,3x212,8,0.05582654933718797,0.367883306225601,0.009115600001678104,5,0.2833197360160966,0.24448358769682638,0.0037305999976524618,3,0.47099788512488644,0.2851393209749091,0.004116100000828737
81,N,New_N_082.wav,8-5-3,0.3250408719053351,126x3,3x212,8,0.07059115754706054,0.324496173061099,0.009166400002868613,5,0.2777176797943604,0.18429204037937585,0.004679400000895839,3,0.3699145493712419,0.1541490409088946,0.0034899999991466757
82,N,New_N_083.wav,8-5-3,0.24170762224975853,126x3,3x212,8,0.07530851792355972,0.297629680990208,0.009110599999985425,5,0.3352745655151432,0.19525716411622024,0.00470359999962966,3,0.45011806980670876,0.21603317099005628,0.0034635000010894146
83,N,New_N_084.wav,8-5-3,0.30452827806351274,126x3,3x212,8,0.06768114589290287,0.3416370811014219,0.010193999998591607,5,0.18813753351902623,0.11372176988601883,0.00375029999850085,3,0.41273651898596525,0.13874313382206924,0.0034182000017608516
84,N,New_N_085.wav,8-5-3,0.2396358958932763,126x3,3x212,8,0.07103373944254243,0.3705412368033699,0.010215599999355618,5,0.21011194528275878,0.23589909184424104,0.0037403999995149206,3,0.3517426506297034,0.183352403198357,0.0034039000020129606
85,N,New_N_086.wav,8-5-3,0.2076056308514498,126x3,3x212,8,0.0614726545159819,0.4328035036495533,0.010191299999860348,5,0.2329798433377329,0.2697798868689082,0.0043268000008538365,3,0.43911838524512403,0.23003498372958972,0.003554699997039279
86,N,New_N_087.wav,8-5-3,0.25660347295297314,126x3,3x212,8,0.07721817637573385,0.3575910124636267,0.008993499999633059,5,0.268694179910027,0.23872883094761269,0.0038365000000339933,3,0.4233968840872029,0.22119698837063492,0.004621000000042841
87,N,New_N_088.wav,8-5-3,0.25578894693307136,126x3,3x212,8,0.06520407101783342,0.3750791262320488,0.009218899998813868,5,0.29920198232526574,0.21269372986089818,0.0050967999995918944,3,0.47576992320200495,0.21256565601531952,0.003456700000242563
88,N,New_N_089.wav,8-5-3,0.2426178492829193,126x3,3x212,8,0.06530414148386404,0.36702592022552355,0.009753100002853898,5,0.23396376455561832,0.19546204933495684,0.003740799998922739,3,0.508221086900076,0.21082470405552645,0.003404800001590047
89,N,New_N_090.wav,8-5-3,0.27360503885859744,126x3,3x212,8,0.06392416875194216,0.38256875506981974,0.010160800000448944,5,0.267758633771772,0.24317356154523617,0.0037704999995185062,3,0.4736925482800225,0.25231963458932155,0.003416999999899417
90,N,New_N_091.wav,8-5-3,0.2701312894908237,126x3,3x212,8,0.07076628105391282,0.3589156338245863,0.011084199999459088,5,0.2634609389113467,0.2673909518719579,0.0037682000001950655,3,0.4996632100793863,0.30508763796689714,0.003410299999814015
91,N,New_N_092.wav,8-5-3,0.24590600482232364,126x3,3x212,8,0.07537394380570885,0.365230675059443,0.009311300000263145,5,0.23037038312775454,0.2203725038271538,0.003826100000878796,3,0.43420039851249753,0.16037346587926848,0.0044969000009587035
92,N,New_N_093.wav,8-5-3,0.24572404510625398,126x3,3x212,8,0.07019324398959007,0.35453406394907416,0.009169299999484792,5,0.23530313434253392,0.15947384928258476,0.005644099997880403,3,0.489751447245158,0.13662169295958043,0.0034659000011743046
93,N,New_N_094.wav,8-5-3,0.2889308485850412,126x3,3x212,8,0.07629822393875348,0.3723724639378197,0.010858300000109011,5,0.28458155213704783,0.21226931509318284,0.0037793999981659,3,0.49626487340695374,0.22357806088918783,0.003424099999392638
94,N,New_N_095.wav,8-5-3,0.2599008157682078,126x3,3x212,8,0.07643982173089497,0.4160091981471507,0.010034999999334104,5,0.27893837325218823,0.24696379349957515,0.0037563000005320646,3,0.4276116409064567,0.2683184107787938,0.0034075000003213063
95,N,New_N_096.wav,8-5-3,0.22897560124458546,126x3,3x212,8,0.06827098010948265,0.31446647776635295,0.009751000001415377,5,0.19681240291066676,0.2055257523014574,0.003750799998670118,3,0.4017424246062425,0.18548000080250737,0.0035242000012658536
96,N,New_N_097.wav,8-5-3,0.3162030313071647,126x3,3x212,8,0.07066211067301803,0.37707281829661266,0.00907790000201203,5,0.22634759290216833,0.18309379335871612,0.004045199999382021,3,0.3645198971121202,0.19650410994699163,0.00417149999702815
97,N,New_N_098.wav,8-5-3,0.27840763438775346,126x3,3x212,8,0.0695365339840489,0.3504382931275698,0.009257700003217906,5,0.21227706991446513,0.24451099175600505,0.005085599997983081,3,0.4423295729031352,0.23473055201497672,0.0034611000010045245
98,N,New_N_099.wav,8-5-3,0.32492915113827325,126x3,3x212,8,0.07528261397655449,0.34535365812978913,0.00906340000074124,5,0.2101709900993342,0.1926166483779335,0.004437499999767169,3,0.3718787402652752,0.1425193578239499,0.003457999999227468
99,N,New_N_100.wav,8-5-3,0.2890963526138465,126x3,3x212,8,0.056114018419898805,0.3583375250210216,0.010098499999003252,5,0.12222126612772889,0.21224190504979878,0.003970599998865509,3,0.3780438045875372,0.20582517018873583,0.003683800001454074
100,N,New_N_101.wav,8-5-3,0.3339364991652027,126x3,3x212,8,0.07178340457533455,0.352137600433415,0.009722599999804515,5,0.19679209690353153,0.13223952441131795,0.004278000000340398,3,0.4963542669002705,0.14346743352831146,0.0034344999985478353
101,N,New_N_102.wav,8-5-3,0.2431442256622898,126x3,3x212,8,0.05174320149414316,0.35933956215141166,0.011394200002541766,5,0.20406466460567343,0.16357097426604866,0.0037958000029902905,3,0.4771404772988135,0.14950405282480403,0.004677699998865137
102,N,New_N_103.wav,8-5-3,0.36118601889432067,126x3,3x212,8,0.06984466240243878,0.39127251217626224,0.009468100000958657,5,0.20479619509246516,0.19942464824245767,0.005804000000352971,3,0.3743334211880076,0.1726458279274801,0.00358810000034282
103,N,New_N_104.wav,8-5-3,0.2890152391970869,126x3,3x212,8,0.0746683851482115,0.3558875526354094,0.010540700001001824,5,0.210055954785017,0.2095930486542481,0.003806500000791857,3,0.32648234350771793,0.1954211699566969,0.003412999998545274
104,N,New_N_105.wav,8-5-3,0.23742692777205768,126x3,3x212,8,0.06811845953832756,0.3428761670210242,0.010093699998833472,5,0.24017364871466174,0.12733256586721686,0.0037539000004471745,3,0.4467451174242201,0.13962396225194426,0.003971199999796227
105,N,New_N_106.wav,8-5-3,0.2211579378684125,126x3,3x212,8,0.055891301262026856,0.3430378246128947,0.01022009999724105,5,0.3102035470677213,0.21673619712904113,0.004331700001785066,3,0.5275288767393463,0.2372672491742915,0.004182000000582775
106,N,New_N_107.wav,8-5-3,0.25685117218468856,126x3,3x212,8,0.07021109907871488,0.3545830194083252,0.009510399999271613,5,0.1711365113472753,0.2213602569957509,0.004164000001765089,3,0.2422056958365922,0.16168948183078305,0.004246200001944089
107,N,New_N_108.wav,8-5-3,0.27510047802927395,126x3,3x212,8,0.07008201152336942,0.44843624173516644,0.009367200000269804,5,0.1961384422093196,0.1991389120397526,0.004983100003300933,3,0.35920511877419325,0.15463374907723026,0.0035470999973767903
108,N,New_N_109.wav,8-5-3,0.24708013541600912,126x3,3x212,8,0.05745393099381023,0.3979098881057106,0.01916739999796846,5,0.23583365795361233,0.23599826974665228,0.004614100002072519,3,0.47074712757027243,0.1956543583660194,0.004409500001202105
109,N,New_N_110.wav,8-5-3,0.20837831772602233,126x3,3x212,8,0.06485378397871623,0.3549353501688398,0.009227000002283603,5,0.23131505679178896,0.15988523632840912,0.004950599999574479,3,0.42976637650073474,0.15327411223343712,0.003475500001513865
