distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
14-9,2,UjaNet,DeepONMF_H2,0.99,0.0106066017177982,0.99625,0.0055901699437494,0.965,0.0518411033833193,0.9914315323041738,0.0125478917512888,0.980625,0.025617376914899
14-9,2,UjaNet,DeepONMF_W,0.971,0.0054772255750516,0.98375,0.0129602758458298,0.92,0.0410791918128874,0.980240818328937,0.009854707557983,0.951875,0.0154046969298327
14-9-5,3,KNN,DeepONMF_H3,0.95,0.0212132034355963,0.97875,0.0113536888278656,0.835,0.0876783895837508,0.959875294830114,0.0207096049911252,0.906875,0.0452531939480518
14-9-5,3,KNN,DeepONMF_W,0.9,0.0190394327646597,0.92,0.0111803398874989,0.82,0.0596866819315665,0.953460458668688,0.015134697351505,0.8699999999999999,0.0337731402152657
14-9-5,3,SVM,DeepONMF_H3,0.971,0.0138744369255116,0.98,0.0111803398874989,0.935,0.0285043856274784,0.9836787514197796,0.0071924032893287,0.9575,0.0189571886101288
14-9-5,3,SVM,DeepONMF_W,0.921,0.0114017542509914,0.915,0.0094785943050644,0.945,0.0209165006633518,0.9851801123133818,0.0056815944524823,0.93,0.0147571486913969
14-9-5,3,UjaNet,DeepONMF_H3,0.992,0.0057008771254956,0.995,0.0052291251658379,0.98,0.0111803398874989,0.9949999023399352,0.0027952760515996,0.9875,0.0073287746247241
14-9-5,3,UjaNet,DeepONMF_W,0.963,0.018907670401189,0.97625,0.0199608992783391,0.91,0.0720243014544397,0.977790569789823,0.0177448333220222,0.943125,0.035105866674959
15-10,2,KNN,DeepONMF_H2,0.945,0.0244948974278317,0.98125,0.0116926793336685,0.8,0.0918558653543691,0.9517973865526456,0.0217606903749275,0.890625,0.0491629147579758
15-10,2,KNN,DeepONMF_W,0.8640000000000001,0.0096176920308356,0.8712500000000001,0.0129602758458298,0.835,0.0602079728939614,0.955097017093391,0.0151417431171091,0.853125,0.0264242726957621
15-10,2,SVM,DeepONMF_H2,0.972,0.016431676725155,0.98,0.0135496771179242,0.94,0.0335410196624968,0.98491232769841,0.0084505943340042,0.96,0.0222512288986473
15-10,2,SVM,DeepONMF_W,0.922,0.0213892496362074,0.91875,0.0237992909558247,0.935,0.0335410196624968,0.9826414543568232,0.0089774560609392,0.926875,0.0223825057243374
15-10,2,UjaNet,DeepONMF_H2,0.997,0.0044721359549995,0.99875,0.0027950849718747,0.99,0.0223606797749979,0.9975308641975308,0.0055211554999995,0.994375,0.0109151557478581
15-10,2,UjaNet,DeepONMF_W,0.983,0.0057008771254957,0.99125,0.0071260964068695,0.95,0.0249999999999999,0.9875920154958742,0.0061154371131137,0.970625,0.0113966140805065
15-11-4,3,KNN,DeepONMF_H3,0.963,0.0201866292381863,0.985,0.0104582503316759,0.875,0.0637377439199097,0.9693395555888074,0.0155963582800155,0.93,0.0362823131842499
15-11-4,3,KNN,DeepONMF_W,0.915,0.0169558249578131,0.93,0.0184348515046907,0.8550000000000001,0.0370809924354783,0.9625350594970954,0.0092142830357309,0.8925000000000001,0.0212637822952549
15-11-4,3,SVM,DeepONMF_H3,0.97,0.0117260393995585,0.98,0.0120221150385445,0.93,0.0273861278752582,0.9824824812868292,0.0067615347806633,0.955,0.0157184704249491
15-11-4,3,SVM,DeepONMF_W,0.925,0.0070710678118655,0.92125,0.0136930639376291,0.94,0.0223606797749978,0.9840669432877692,0.0057301505570126,0.930625,0.0055901699437494
15-11-4,3,UjaNet,DeepONMF_H3,0.988,0.0027386127875258,0.995,0.0027950849718747,0.96,0.0136930639376291,0.990061920098152,0.0033668864653674,0.9775,0.0064043442287247
15-11-4,3,UjaNet,DeepONMF_W,0.961,0.0096176920308356,0.97,0.0111803398874989,0.925,0.0249999999999999,0.981073629679044,0.0061546455991863,0.9475,0.0129602758458298
15-11-7,3,KNN,DeepONMF_H3,0.9469999999999998,0.0175356779167501,0.98,0.0149216704828916,0.8150000000000001,0.0720243014544396,0.95518451565688,0.0165598825751853,0.8975,0.0358626938823619
15-11-7,3,KNN,DeepONMF_W,0.877,0.0182345825288104,0.8800000000000001,0.0194655143779968,0.865,0.0454147553114623,0.9631693174025908,0.0121456762120666,0.8725000000000002,0.0249413374240436
15-11-7,3,SVM,DeepONMF_H3,0.968,0.0115108644332213,0.97875,0.0121834929310112,0.925,0.0249999999999999,0.9812239547247966,0.0061570268984471,0.951875,0.0145907719124109
15-11-7,3,SVM,DeepONMF_W,0.923,0.0115108644332213,0.91875,0.0098821176880262,0.94,0.0285043856274783,0.9839542897295814,0.0075724665030945,0.929375,0.0169154607534054
15-11-7,3,UjaNet,DeepONMF_H3,0.992,0.0057008771254956,0.99625,0.0055901699437494,0.975,0.025,0.9938041561229966,0.0061920751007361,0.985625,0.0120221150385445
15-11-7,3,UjaNet,DeepONMF_W,0.958,0.0178885438199983,0.96125,0.0173430461568895,0.945,0.0370809924354782,0.9859191117718232,0.0094801202432494,0.953125,0.0230700360316146
15-12-9-6-3,5,KNN,DeepONMF_H5,0.96,0.0106066017177982,0.98375,0.0071260964068696,0.865,0.0518411033833193,0.9669715796913864,0.0124152783445064,0.924375,0.0253298551614493
15-12-9-6-3,5,KNN,DeepONMF_W,0.901,0.0185067555233217,0.91625,0.0314369408498982,0.8400000000000001,0.0418330013267037,0.9584484299581552,0.0091479330159915,0.878125,0.0110485434560397
15-12-9-6-3,5,SVM,DeepONMF_H5,0.97,0.0158113883008419,0.98,0.0111803398874989,0.93,0.0370809924354783,0.9824525316455696,0.0092788525600397,0.955,0.0235518046017709
15-12-9-6-3,5,SVM,DeepONMF_W,0.917,0.0057008771254956,0.90875,0.0104582503316759,0.95,0.0249999999999999,0.986510745042718,0.00656571946318,0.929375,0.0092702481088696
15-12-9-6-3,5,UjaNet,DeepONMF_H5,0.99,0.0127475487839819,0.99625,0.0055901699437494,0.965,0.0487339717240448,0.9913807467999696,0.0120098518939398,0.980625,0.0259957929288567
15-12-9-6-3,5,UjaNet,DeepONMF_W,0.957,0.0135092560861062,0.975,0.019263793759278,0.885,0.0285043856274784,0.97143821792925,0.0066479074685834,0.93,0.0126166432738665
15-3,2,KNN,DeepONMF_H2,0.969,0.0119373363863133,0.9825,0.0081490030065033,0.915,0.0454147553114623,0.9789185013674652,0.0111250264419174,0.94875,0.0236552385847194
15-3,2,KNN,DeepONMF_W,0.909,0.0065192024052027,0.92375,0.005229125165838,0.85,0.0353553390593274,0.961068295967576,0.0087672149338052,0.8868750000000001,0.0167413690449735
15-3,2,SVM,DeepONMF_H2,0.975,0.0106066017177982,0.98,0.0120221150385445,0.955,0.0273861278752582,0.9886935616543502,0.0067965644744684,0.9675,0.0144224759490178
15-3,2,SVM,DeepONMF_W,0.916,0.0119373363863133,0.91125,0.0173430461568895,0.935,0.0136930639376291,0.9825262013779664,0.0034090842957552,0.923125,0.0056768444139328
15-3,2,UjaNet,DeepONMF_H2,0.99,0.0117260393995585,0.99375,0.0088388347648318,0.975,0.025,0.993742040704715,0.0062697702343107,0.984375,0.0165359456941537
15-3,2,UjaNet,DeepONMF_W,0.952,0.0168077363139716,0.96625,0.0174553000547111,0.8949999999999999,0.0325960120260132,0.973571333901534,0.008123321556752,0.930625,0.0203004772111396
15-4,2,KNN,DeepONMF_H2,0.968,0.0192353840616713,0.97875,0.0129602758458298,0.925,0.0467707173346742,0.9812026348685496,0.0117349347541416,0.951875,0.0293650249020837
15-4,2,KNN,DeepONMF_W,0.905,0.0111803398874989,0.92,0.0142521928137392,0.845,0.0273861278752583,0.9596365577027828,0.0066615885774695,0.8825,0.0135496771179242
15-4,2,SVM,DeepONMF_H2,0.973,0.0152479506819769,0.98,0.0120221150385445,0.945,0.0325960120260132,0.9861547590433842,0.0081931736102559,0.9625,0.0213096589015403
15-4,2,SVM,DeepONMF_W,0.922,0.0057008771254957,0.91875,0.0098821176880261,0.935,0.0223606797749978,0.98268241299389,0.0058538156187443,0.926875,0.0084432850538164
15-4,2,UjaNet,DeepONMF_H2,0.993,0.0027386127875258,0.99625,0.0034232659844072,0.98,0.0209165006633519,0.995038628172686,0.0051715809180342,0.988125,0.0092174257523453
15-4,2,UjaNet,DeepONMF_W,0.955,0.0165831239517769,0.9675,0.023962861890851,0.905,0.0209165006633519,0.9761169253093656,0.0047331802201258,0.93625,0.0090030376818049
15-6,2,KNN,DeepONMF_H2,0.958,0.0130384048104053,0.98,0.0120221150385445,0.8699999999999999,0.0370809924354783,0.9679494599152504,0.0089313420431568,0.925,0.0203725075162583
15-6,2,KNN,DeepONMF_W,0.898,0.0192353840616713,0.91,0.0180060753636098,0.85,0.053033008588991,0.9605293588891282,0.0134915275080919,0.8800000000000001,0.0293650249020838
15-6,2,SVM,DeepONMF_H2,0.971,0.0138744369255116,0.97875,0.0113536888278655,0.94,0.0285043856274784,0.984896897408164,0.0071608922884866,0.959375,0.0188797593337415
15-6,2,SVM,DeepONMF_W,0.916,0.0054772255750516,0.91,0.0071260964068696,0.94,0.013693063937629,0.9838009305036716,0.0035936616247072,0.925,0.0066291260736238
15-6,2,UjaNet,DeepONMF_H2,0.988,0.0075828754440515,0.99125,0.0034232659844072,0.975,0.0306186217847897,0.9937732919254658,0.0076071407176515,0.983125,0.0160261017561975
15-6,2,UjaNet,DeepONMF_W,0.963,0.0160468065358812,0.9675,0.0189571886101289,0.945,0.0209165006633518,0.985998969044485,0.0052218596307321,0.95625,0.0146575492494482
15-7,2,KNN,DeepONMF_H2,0.955,0.0199999999999999,0.9725,0.0200585081698515,0.885,0.0379143772202577,0.971295467030626,0.0094063397277496,0.92875,0.024346938975978
15-7,2,KNN,DeepONMF_W,0.8960000000000001,0.0188414436814167,0.91125,0.0218303114957162,0.835,0.0627495019900556,0.9569463249594944,0.0156521314135962,0.8731249999999999,0.0305867107581053
15-7,2,SVM,DeepONMF_H2,0.973,0.0135092560861063,0.97875,0.0104582503316759,0.95,0.0306186217847897,0.9873892367032322,0.0077030799632842,0.964375,0.0194655143779967
15-7,2,SVM,DeepONMF_W,0.9200000000000002,0.0141421356237309,0.91875,0.0139754248593736,0.925,0.0353553390593273,0.980048438048438,0.0093451691322685,0.921875,0.0200097632419775
15-7,2,UjaNet,DeepONMF_H2,0.992,0.0075828754440515,0.995,0.0027950849718747,0.98,0.0325960120260132,0.9950462962962964,0.0080514304039759,0.9875,0.0168286400222952
15-7,2,UjaNet,DeepONMF_W,0.981,0.0108397416943394,0.9875,0.0076546554461974,0.955,0.0273861278752582,0.9887419430446502,0.0068755795773591,0.97125,0.0167413690449735
15-7-6,3,KNN,DeepONMF_H3,0.946,0.0185067555233217,0.97625,0.0120221150385445,0.825,0.0728868986855662,0.9573271925732392,0.0171980696387375,0.900625,0.037720704692516
15-7-6,3,KNN,DeepONMF_W,0.889,0.0163554272337961,0.89875,0.0161777238819309,0.85,0.0612372435695794,0.9601820278014074,0.0157341049406279,0.874375,0.0304106015642571
15-7-6,3,SVM,DeepONMF_H3,0.968,0.0139642400437689,0.97625,0.0120221150385445,0.935,0.0285043856274784,0.9836230176680042,0.0071999353007084,0.955625,0.018671711557862
15-7-6,3,SVM,DeepONMF_W,0.9200000000000002,0.0106066017177982,0.91625,0.0129602758458298,0.935,0.0285043856274783,0.9826366172130736,0.0075185163536163,0.925625,0.0142178914575966
15-7-6,3,UjaNet,DeepONMF_H3,0.989,0.0054772255750516,0.99125,0.0034232659844072,0.98,0.0209165006633519,0.995,0.0052291251658379,0.985625,0.0109597986979688
15-7-6,3,UjaNet,DeepONMF_W,0.9559999999999998,0.0065192024052026,0.96375,0.0081490030065033,0.925,0.0395284707521047,0.9810337774951076,0.0097922786838855,0.944375,0.017594610325324
15-8,2,KNN,DeepONMF_H2,0.96,0.0154110350074224,0.9825,0.0128086884574495,0.8699999999999999,0.0480884601541783,0.9680613036907516,0.0115758083113971,0.92625,0.0261082482177568
15-8,2,KNN,DeepONMF_W,0.8800000000000001,0.0136930639376291,0.8925000000000001,0.0135496771179242,0.8300000000000001,0.0370809924354782,0.9546044356498096,0.0095623219734157,0.8612500000000001,0.0203245156768863
15-8,2,SVM,DeepONMF_H2,0.972,0.0135092560861062,0.98125,0.0116926793336685,0.935,0.0223606797749978,0.9836866130549996,0.0056918268370451,0.958125,0.016624295097838
15-8,2,SVM,DeepONMF_W,0.918,0.0168077363139716,0.91625,0.0143885805415266,0.925,0.0306186217847896,0.9799176465288102,0.0082795336221973,0.920625,0.0214921860800617
15-8,2,UjaNet,DeepONMF_H2,0.99,0.01,0.995,0.0052291251658379,0.97,0.0410791918128874,0.9925919268798126,0.0100740011543137,0.9825,0.0212637822952549
15-8,2,UjaNet,DeepONMF_W,0.98,0.005,0.98875,0.0027950849718747,0.945,0.0209165006633518,0.986304250166022,0.0051640649575103,0.966875,0.0107347275233235
15-8-3,3,KNN,DeepONMF_H3,0.962,0.0083666002653407,0.985,0.0083852549156242,0.8699999999999999,0.0447213595499958,0.9681821187187776,0.0105381481854928,0.9275,0.0207759626732433
15-8-3,3,KNN,DeepONMF_W,0.906,0.0155724115023974,0.93125,0.0176776695296637,0.805,0.0480884601541783,0.9503828013909684,0.0115535869197755,0.868125,0.0240442300770891
15-8-3,3,SVM,DeepONMF_H3,0.97,0.0111803398874989,0.98,0.0120221150385445,0.93,0.0111803398874989,0.9824435789191606,0.0028754002079816,0.955,0.0105048351962322
15-8-3,3,SVM,DeepONMF_W,0.9190000000000002,0.0082158383625774,0.9125,0.0159344359799774,0.945,0.0273861278752582,0.985284076773872,0.0071176780482774,0.92875,0.0074608352414458
15-8-3,3,UjaNet,DeepONMF_H3,0.987,0.0057008771254957,0.98875,0.005229125165838,0.98,0.0111803398874989,0.9949684539447496,0.0028128588304879,0.984375,0.0073287746247241
15-8-3,3,UjaNet,DeepONMF_W,0.956,0.0213307290077015,0.9675,0.0266634112596269,0.91,0.0285043856274784,0.9773205887371312,0.0071520801799846,0.93875,0.0181680523171857
16-10,2,KNN,DeepONMF_H2,0.951,0.0119373363863133,0.9775,0.0071260964068696,0.845,0.0596866819315666,0.96205086305196,0.0140364586396077,0.91125,0.0291982715669951
16-10,2,KNN,DeepONMF_W,0.883,0.0213892496362074,0.89,0.022793228161013,0.8550000000000001,0.0370809924354782,0.9608728447351575,0.0097583494809169,0.8724999999999999,0.0241455547151023
16-10,2,SVM,DeepONMF_H2,0.973,0.0130384048104053,0.98,0.0092702481088695,0.945,0.0325960120260132,0.9861709855903192,0.0081647523271712,0.9625,0.0200097632419776
16-10,2,SVM,DeepONMF_W,0.914,0.0129421791055447,0.91125,0.0142521928137391,0.925,0.0176776695296636,0.9798352972086296,0.0047547074981252,0.918125,0.0129602758458298
16-10,2,UjaNet,DeepONMF_H2,0.994,0.0065192024052026,0.9975,0.0055901699437494,0.98,0.0325960120260132,0.9950767823800633,0.0080020159562204,0.98875,0.0155623744974859
16-10,2,UjaNet,DeepONMF_W,0.983,0.0075828754440515,0.98875,0.0027950849718747,0.96,0.0335410196624968,0.9900387222157117,0.0083201603875027,0.974375,0.0171732895800426
16-10-4,3,KNN,DeepONMF_H3,0.965,0.0169558249578132,0.9825,0.0102697979532218,0.8949999999999999,0.054198708471697,0.9740569342445042,0.0132949982587888,0.93875,0.0303463084657755
16-10-4,3,KNN,DeepONMF_W,0.906,0.0138744369255116,0.9125,0.0176776695296637,0.8800000000000001,0.0410791918128875,0.968300651930904,0.0102962191983501,0.89625,0.0195655948031231
16-10-4,3,SVM,DeepONMF_H3,0.97,0.0093541434669348,0.97625,0.0052291251658379,0.945,0.0325960120260132,0.9861469988240824,0.0081219474697982,0.960625,0.0177603402979784
16-10-4,3,SVM,DeepONMF_W,0.927,0.0057008771254956,0.9225,0.0104582503316759,0.945,0.0209165006633518,0.9853756882505682,0.0054181657134296,0.93375,0.0071260964068696
16-10-4,3,UjaNet,DeepONMF_H3,0.985,0.0061237243569579,0.99,0.0071260964068695,0.965,0.0418330013267037,0.991364089584292,0.0102200128597493,0.9775,0.018671711557862
16-10-4,3,UjaNet,DeepONMF_W,0.964,0.0138744369255116,0.9775,0.0104582503316759,0.91,0.0379143772202577,0.977529789845247,0.0094180620908675,0.94375,0.0220970869120795
16-10-5,3,KNN,DeepONMF_H3,0.955,0.0154110350074224,0.9825,0.0092702481088696,0.845,0.0541987084716969,0.9621537968623188,0.0129993463924077,0.91375,0.0292817669378062
16-10-5,3,KNN,DeepONMF_W,0.893,0.0251495526799186,0.8949999999999999,0.0325960120260132,0.885,0.0136930639376291,0.968895812078308,0.0033098465659002,0.89,0.0150519932234903
16-10-5,3,SVM,DeepONMF_H3,0.973,0.0130384048104053,0.9825,0.0102697979532218,0.935,0.0285043856274784,0.9837258235710354,0.0071378635141604,0.95875,0.0184083455937789
16-10-5,3,SVM,DeepONMF_W,0.9200000000000002,0.0070710678118654,0.91625,0.0129602758458298,0.935,0.0285043856274783,0.9826798846431146,0.007360321266251,0.925625,0.0102221420211225
16-10-5,3,UjaNet,DeepONMF_H3,0.984,0.0096176920308356,0.99,0.0055901699437494,0.96,0.0379143772202577,0.9900618242466068,0.0094204083740602,0.975,0.0197642353760523
16-10-5,3,UjaNet,DeepONMF_W,0.965,0.0145773797371132,0.97125,0.0094785943050643,0.94,0.0379143772202577,0.9848016583530969,0.0095904898210134,0.955625,0.0231123276088756
16-11,2,KNN,DeepONMF_H2,0.942,0.0246475150877324,0.97625,0.0111803398874989,0.805,0.1006230589874905,0.9528270404183962,0.0236647235373577,0.890625,0.0524776738242083
16-11,2,KNN,DeepONMF_W,0.858,0.0394651745213422,0.8550000000000001,0.0346297379429876,0.8699999999999999,0.0670820393249936,0.9631607875902308,0.0193917096595456,0.8625,0.0487640204197725
16-11,2,SVM,DeepONMF_H2,0.971,0.0119373363863133,0.97875,0.0094785943050644,0.94,0.0285043856274784,0.9849130281493392,0.0071659748934857,0.959375,0.0175390190005028
16-11,2,SVM,DeepONMF_W,0.925,0.0132287565553229,0.9275,0.0104582503316759,0.915,0.0518411033833192,0.977748555277967,0.0133510062563956,0.92125,0.0263687788871612
16-11,2,UjaNet,DeepONMF_H2,0.993,0.0103682206766638,0.99625,0.0055901699437494,0.98,0.0325960120260132,0.9950310559006212,0.0080983880809971,0.988125,0.0185404962177391
16-11,2,UjaNet,DeepONMF_W,0.981,0.0096176920308356,0.98875,0.0102697979532218,0.95,0.0353553390593273,0.987591729795544,0.0087594433952392,0.969375,0.0173148689714938
16-11-4,3,KNN,DeepONMF_H3,0.964,0.0108397416943393,0.9825,0.0081490030065033,0.89,0.0285043856274784,0.972785165403308,0.007007249893463,0.93625,0.0169154607534054
16-11-4,3,KNN,DeepONMF_W,0.899,0.0124498995979887,0.91,0.0180060753636099,0.8550000000000001,0.0325960120260132,0.961800720473056,0.0080489600010094,0.8825,0.014079850407586
16-11-4,3,SVM,DeepONMF_H3,0.971,0.017102631376487,0.98125,0.0125,0.93,0.0410791918128874,0.9824831950516264,0.010263041044031,0.955625,0.0256173769148989
16-11-4,3,SVM,DeepONMF_W,0.922,0.0130384048104053,0.91625,0.0129602758458298,0.945,0.0209165006633518,0.9852059904098536,0.0056515817290072,0.930625,0.0148889115619644
16-11-4,3,UjaNet,DeepONMF_H3,0.986,0.0102469507659595,0.98875,0.0102697979532218,0.975,0.0176776695296637,0.9937181553543966,0.0044476000342272,0.981875,0.0119814309454255
16-11-4,3,UjaNet,DeepONMF_W,0.969,0.0174642491965729,0.9775,0.0223606797749978,0.935,0.0223606797749978,0.9836860995413848,0.0053802674129942,0.95625,0.0139754248593736
16-12,2,KNN,DeepONMF_H2,0.935,0.0176776695296636,0.97625,0.0120221150385445,0.77,0.0778620575119871,0.9446512000607984,0.0176628459353058,0.8731249999999999,0.0389435689491859
16-12,2,KNN,DeepONMF_W,0.859,0.0163554272337961,0.8612500000000001,0.0194655143779967,0.85,0.025,0.9582977517248036,0.0066789955973789,0.8556250000000001,0.0158422398195456
16-12,2,SVM,DeepONMF_H2,0.973,0.0120415945787922,0.98,0.0102697979532218,0.945,0.0370809924354783,0.98621805959588,0.0093055732655376,0.9625,0.020131404260508
16-12,2,SVM,DeepONMF_W,0.912,0.0135092560861063,0.9125,0.0108253175473055,0.91,0.0454147553114623,0.9760332878475872,0.011990799431127,0.91125,0.0241657686614765
16-12,2,UjaNet,DeepONMF_H2,0.994,0.0065192024052026,0.99625,0.0083852549156242,0.985,0.0223606797749979,0.9962886281726862,0.0055254670528501,0.990625,0.0103644524698606
16-12,2,UjaNet,DeepONMF_W,0.985,0.0111803398874989,0.9925,0.0068465319688146,0.955,0.0325960120260132,0.9888118242466069,0.008093194344924,0.97375,0.0189571886101288
16-12-8-4,4,KNN,DeepONMF_H4,0.963,0.0103682206766638,0.98875,0.0081490030065033,0.86,0.0547722557505166,0.965979536823095,0.0129335153047947,0.924375,0.0260895393309272
16-12-8-4,4,KNN,DeepONMF_W,0.908,0.0182345825288104,0.92125,0.0168865701076328,0.8550000000000001,0.0570087712549569,0.9622836484477936,0.0142190106061128,0.8881249999999999,0.0302496126008252
16-12-8-4,4,SVM,DeepONMF_H4,0.97,0.0136930639376291,0.98125,0.0088388347648318,0.925,0.0433012701892219,0.981303573779647,0.0108048204311941,0.953125,0.0242061459137963
16-12-8-4,4,SVM,DeepONMF_W,0.924,0.0167332005306814,0.9175,0.0167705098312484,0.95,0.0249999999999999,0.986539079093513,0.00673592377764,0.93375,0.0185404962177391
16-12-8-4,4,UjaNet,DeepONMF_H4,0.987,0.0090829510622924,0.9925,0.0111803398874989,0.965,0.0136930639376291,0.9912725067975228,0.0033744338967617,0.97875,0.0083852549156242
16-12-8-4,4,UjaNet,DeepONMF_W,0.969,0.0155724115023974,0.98125,0.0153093108923948,0.92,0.0410791918128874,0.980087658689238,0.0100963603835439,0.950625,0.022793228161013
16-15-7,3,KNN,DeepONMF_H3,0.937,0.0233452350598574,0.9775,0.0121834929310112,0.775,0.0951971638232988,0.9459327940110048,0.0217519140936694,0.87625,0.0493908202503258
16-15-7,3,KNN,DeepONMF_W,0.8800000000000001,0.0070710678118654,0.8887499999999999,0.0161777238819309,0.845,0.0370809924354783,0.9584030542803312,0.0090018590069497,0.866875,0.0118172940007431
16-15-7,3,SVM,DeepONMF_H3,0.973,0.0125499003980111,0.98125,0.0098821176880262,0.94,0.0285043856274784,0.9849444746902196,0.0071460995762964,0.960625,0.0180331725578168
16-15-7,3,SVM,DeepONMF_W,0.9200000000000002,0.0070710678118654,0.915,0.0055901699437494,0.94,0.0223606797749978,0.983891891891892,0.0059539258491183,0.9275,0.0121834929310111
16-15-7,3,UjaNet,DeepONMF_H3,0.991,0.0074161984870956,0.9925,0.0052291251658379,0.985,0.0335410196624968,0.9962962962962962,0.0082817332499992,0.98875,0.0166242950978379
16-15-7,3,UjaNet,DeepONMF_W,0.968,0.0115108644332213,0.97625,0.016177723881931,0.935,0.0379143772202577,0.9837562970825215,0.0095307444830135,0.955625,0.0167413690449735
16-3,2,KNN,DeepONMF_H2,0.973,0.0125499003980111,0.985,0.0071260964068696,0.925,0.0395284707521047,0.9813582145859284,0.009772208538081,0.955,0.0223825057243374
16-3,2,KNN,DeepONMF_W,0.912,0.0125499003980111,0.92625,0.0102697979532218,0.8550000000000001,0.0325960120260132,0.962359626181158,0.0083344787554584,0.890625,0.0191366386154935
16-3,2,SVM,DeepONMF_H2,0.975,0.0141421356237309,0.98125,0.0125,0.95,0.0306186217847896,0.9874280358006772,0.007647908654816,0.965625,0.019263793759278
16-3,2,SVM,DeepONMF_W,0.91,0.01,0.90625,0.0088388347648318,0.925,0.0353553390593273,0.9797998272244848,0.0093660455397735,0.915625,0.0182217246713915
16-3,2,UjaNet,DeepONMF_H2,0.993,0.0067082039324993,0.9975,0.0034232659844073,0.975,0.0306186217847897,0.993819018404908,0.0075140363685376,0.98625,0.0154046969298327
16-3,2,UjaNet,DeepONMF_W,0.961,0.0155724115023974,0.96875,0.0211947811972664,0.93,0.0325960120260132,0.9823590376139638,0.0080616419772185,0.949375,0.0155309670497364
16-4,2,KNN,DeepONMF_H2,0.974,0.0119373363863133,0.98625,0.0068465319688146,0.925,0.0467707173346742,0.9814340382716128,0.0114056852179892,0.955625,0.0244470090195099
16-4,2,KNN,DeepONMF_W,0.904,0.0185067555233217,0.915,0.0301687959653679,0.86,0.0335410196624968,0.9633700566095212,0.0074642894937387,0.8875,0.0079672179899887
16-4,2,SVM,DeepONMF_H2,0.976,0.0114017542509913,0.98,0.0092702481088695,0.96,0.0285043856274784,0.9899129211232623,0.0071905363602018,0.97,0.0170591800799452
16-4,2,SVM,DeepONMF_W,0.925,0.0079056941504209,0.92125,0.0071260964068696,0.94,0.0223606797749978,0.9839989403037795,0.0059155643095785,0.930625,0.0123822579725993
16-4,2,UjaNet,DeepONMF_H2,0.994,0.0041833001326703,0.99375,0.0044194173824159,0.995,0.0111803398874989,0.99875,0.0027950849718747,0.994375,0.0060110575192722
16-4,2,UjaNet,DeepONMF_W,0.963,0.0130384048104053,0.97125,0.0150519932234903,0.93,0.0273861278752582,0.9823378386828776,0.0068010110341241,0.950625,0.015372967345311
16-7,2,KNN,DeepONMF_H2,0.959,0.0181659021245849,0.98125,0.0116926793336686,0.8699999999999999,0.0480884601541784,0.967960980070876,0.0117847809606914,0.925625,0.0290977608674619
16-7,2,KNN,DeepONMF_W,0.877,0.0097467943448089,0.89125,0.0195655948031231,0.82,0.0541987084716969,0.9522446410917812,0.0128511488920229,0.8556250000000001,0.0203004772111396
16-7,2,SVM,DeepONMF_H2,0.973,0.0130384048104053,0.98,0.0102697979532218,0.945,0.0325960120260132,0.9861786462952512,0.008158617431243,0.9625,0.0196403204530883
16-7,2,SVM,DeepONMF_W,0.913,0.0103682206766638,0.91125,0.0068465319688145,0.92,0.0480884601541783,0.9786640154383444,0.0126144928123767,0.915625,0.0237992909558247
16-7,2,UjaNet,DeepONMF_H2,0.991,0.0119373363863133,0.99625,0.0055901699437494,0.97,0.0410791918128874,0.9925772563453724,0.0101406984641469,0.983125,0.0227073776557311
16-7,2,UjaNet,DeepONMF_W,0.976,0.0082158383625774,0.98625,0.005229125165838,0.935,0.0335410196624968,0.9838424894611834,0.008249549697078,0.960625,0.0172016986806535
16-8,2,KNN,DeepONMF_H2,0.964,0.0155724115023974,0.9825,0.0092702481088696,0.89,0.0602079728939614,0.9729199270531136,0.0146852045059861,0.93625,0.0315299956390735
16-8,2,KNN,DeepONMF_W,0.8870000000000001,0.0160468065358812,0.8949999999999999,0.0231334444041521,0.8550000000000001,0.0325960120260132,0.9611977910297238,0.0078217600969373,0.875,0.0141490392783397
16-8,2,SVM,DeepONMF_H2,0.97,0.0122474487139158,0.97875,0.0113536888278655,0.935,0.0223606797749978,0.9836624253584748,0.0056192272883371,0.956875,0.0152133268057975
16-8,2,SVM,DeepONMF_W,0.91,0.0141421356237309,0.9075,0.0111803398874989,0.92,0.0273861278752582,0.9784141626902892,0.0074529011357055,0.91375,0.0189571886101288
16-8,2,UjaNet,DeepONMF_H2,0.992,0.0083666002653407,0.99625,0.0055901699437494,0.975,0.0353553390593273,0.9938271604938272,0.008729713347982,0.985625,0.0178972763290954
16-8,2,UjaNet,DeepONMF_W,0.979,0.0108397416943394,0.98625,0.0081490030065033,0.95,0.0395284707521047,0.9875526168494068,0.0097445510480231,0.968125,0.0206581173512979
16-8-3,3,KNN,DeepONMF_H3,0.966,0.0151657508881031,0.98125,0.0098821176880262,0.905,0.0410791918128874,0.976388888888889,0.0101443309426668,0.943125,0.0245466711083193
16-8-3,3,KNN,DeepONMF_W,0.916,0.0134164078649987,0.9275,0.0168865701076328,0.8699999999999999,0.0111803398874989,0.9661488380942554,0.0027767533208304,0.89875,0.0095299691762355
