indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
193,SNR_0db,ONMF,28-13-6,3,0.05,0.3528618644085312,6x212,126x6,0.03137340000830591
194,SNR_0db,ONMF,28-13-6,3,0.05,0.3570965839898317,6x212,126x6,0.03320970002096146
195,SNR_0db,ONMF,28-13-6,3,0.05,0.35025151646939,6x212,126x6,0.03233750001527369
196,SNR_0db,ONMF,28-13-6,3,0.05,0.3600051540759858,6x212,126x6,0.034614000003784895
197,SNR_0db,ONMF,28-13-6,3,0.05,0.3539295957992382,6x212,126x6,0.032920400029979646
198,SNR_0db,ONMF,28-13-6,3,0.05,0.3582793298846871,6x212,126x6,0.0322619000216946
199,SNR_0db,ONMF,28-13-6,3,0.05,0.3588976989038467,6x212,126x6,0.03413129993714392
200,SNR_0db,ONMF,28-13-6,3,0.05,0.3696534348395872,6x212,126x6,0.034156000008806586
201,SNR_0db,ONMF,28-13-6,3,0.05,0.35727461133488564,6x212,126x6,0.03478919994086027
202,SNR_0db,ONMF,28-13-6,3,0.05,0.3575684179574251,6x212,126x6,0.03321869997307658
203,SNR_0db,ONMF,28-13-6,3,0.05,0.3672553563022597,6x212,126x6,0.032910199952311814
204,SNR_0db,ONMF,28-13-6,3,0.05,0.36869193166534736,6x212,126x6,0.03199050005059689
205,SNR_0db,ONMF,28-13-6,3,0.05,0.36720881457963783,6x212,126x6,0.0379652000265196
206,SNR_0db,ONMF,28-13-6,3,0.05,0.3801633339715176,6x212,126x6,0.035765500040724874
207,SNR_0db,ONMF,28-13-6,3,0.05,0.36183034840530104,6x212,126x6,0.03504440002143383
208,SNR_0db,ONMF,28-13-6,3,0.05,0.36058777233592615,6x212,126x6,0.03167799999937415
209,SNR_0db,ONMF,28-13-6,3,0.05,0.3672316140747967,6x212,126x6,0.033004899974912405
210,SNR_0db,ONMF,28-13-6,3,0.05,0.3605436343138543,6x212,126x6,0.033518899930641055
211,SNR_0db,ONMF,28-13-6,3,0.05,0.3644760722944254,6x212,126x6,0.03309499996248633
212,SNR_0db,ONMF,28-13-6,3,0.05,0.3666512290127317,6x212,126x6,0.0350917000323534
213,SNR_0db,ONMF,28-13-6,3,0.05,0.3598110521021766,6x212,126x6,0.03464160009752959
214,SNR_0db,ONMF,28-13-6,3,0.05,0.36124922726252856,6x212,126x6,0.03360299998894334
215,SNR_0db,ONMF,28-13-6,3,0.05,0.3751327167804776,6x212,126x6,0.03304150002077222
216,SNR_0db,ONMF,28-13-6,3,0.05,0.36982123411710577,6x212,126x6,0.039309200015850365
217,SNR_0db,ONMF,28-13-6,3,0.05,0.36826691073463474,6x212,126x6,0.041333099943585694
218,SNR_0db,ONMF,28-13-6,3,0.05,0.36633810472307676,6x212,126x6,0.04687760001979768
219,SNR_0db,ONMF,28-13-6,3,0.05,0.3569358789767843,6x212,126x6,0.04111609992105514
220,SNR_0db,ONMF,28-13-6,3,0.05,0.36274184778916724,6x212,126x6,0.040592300007119775
221,SNR_0db,ONMF,28-13-6,3,0.05,0.3661686235919528,6x212,126x6,0.03685969999060035
222,SNR_0db,ONMF,28-13-6,3,0.05,0.37410373937104624,6x212,126x6,0.038685400038957596
223,SNR_0db,ONMF,28-13-6,3,0.05,0.3654316131964433,6x212,126x6,0.03777830000035465
224,SNR_0db,ONMF,28-13-6,3,0.05,0.3635765717875331,6x212,126x6,0.03851630003191531
225,SNR_0db,ONMF,28-13-6,3,0.05,0.3559568087907392,6x212,126x6,0.03668269992340356
226,SNR_0db,ONMF,28-13-6,3,0.05,0.35786227340145305,6x212,126x6,0.03864789998624474
227,SNR_0db,ONMF,28-13-6,3,0.05,0.37010098928355567,6x212,126x6,0.03595529997255653
228,SNR_0db,ONMF,28-13-6,3,0.05,0.36512708368142605,6x212,126x6,0.03878359997179359
229,SNR_0db,ONMF,28-13-6,3,0.05,0.3632058292288064,6x212,126x6,0.03819600003771484
230,SNR_0db,ONMF,28-13-6,3,0.05,0.3763457060689164,6x212,126x6,0.04095469997264445
231,SNR_0db,ONMF,28-13-6,3,0.05,0.35623277536076897,6x212,126x6,0.04663050000090152
232,SNR_0db,ONMF,28-13-6,3,0.05,0.35822904881841255,6x212,126x6,0.04349059995729476
233,SNR_0db,ONMF,28-13-6,3,0.05,0.3644840253504159,6x212,126x6,0.04258679994381964
234,SNR_0db,ONMF,28-13-6,3,0.05,0.36870652092882794,6x212,126x6,0.050040400004945695
235,SNR_0db,ONMF,28-13-6,3,0.05,0.364206294695493,6x212,126x6,0.040639600018039346
236,SNR_0db,ONMF,28-13-6,3,0.05,0.3704095217121201,6x212,126x6,0.03840319998562336
237,SNR_0db,ONMF,28-13-6,3,0.05,0.3581551948418119,6x212,126x6,0.03878709999844432
238,SNR_0db,ONMF,28-13-6,3,0.05,0.36693066257142404,6x212,126x6,0.03921790001913905
239,SNR_0db,ONMF,28-13-6,3,0.05,0.3692369844349453,6x212,126x6,0.03829679999034852
240,SNR_0db,ONMF,28-13-6,3,0.05,0.3638807189020345,6x212,126x6,0.03482990001793951
241,SNR_0db,ONMF,28-13-6,3,0.05,0.3632338291553417,6x212,126x6,0.033873300068080425
242,SNR_0db,ONMF,28-13-6,3,0.05,0.36831250620615186,6x212,126x6,0.035621599992737174
243,SNR_0db,ONMF,28-13-6,3,0.05,0.3667284541826123,6x212,126x6,0.03365140000823885
244,SNR_0db,ONMF,28-13-6,3,0.05,0.35688239080677825,6x212,126x6,0.03245629998855293
245,SNR_0db,ONMF,28-13-6,3,0.05,0.37122652298134673,6x212,126x6,0.03224610001780093
246,SNR_0db,ONMF,28-13-6,3,0.05,0.37429253845955174,6x212,126x6,0.03404459997545928
247,SNR_0db,ONMF,28-13-6,3,0.05,0.30992829898799,6x212,126x6,0.03217290004249662
248,SNR_0db,ONMF,28-13-6,3,0.05,0.3609161818132409,6x212,126x6,0.03530530002899468
249,SNR_0db,ONMF,28-13-6,3,0.05,0.3578345489224377,6x212,126x6,0.03485759999603033
250,SNR_0db,ONMF,28-13-6,3,0.05,0.3604224907119358,6x212,126x6,0.03769380005542189
251,SNR_0db,ONMF,28-13-6,3,0.05,0.3600032003126388,6x212,126x6,0.03571450000163168
252,SNR_0db,ONMF,28-13-6,3,0.05,0.3584310304543673,6x212,126x6,0.04051920003257692
253,SNR_0db,ONMF,28-13-6,3,0.05,0.36053026594480675,6x212,126x6,0.03959360008593649
254,SNR_0db,ONMF,28-13-6,3,0.05,0.3640853845578089,6x212,126x6,0.0364191000116989
255,SNR_0db,ONMF,28-13-6,3,0.05,0.3486076752270773,6x212,126x6,0.03575899999123067
256,SNR_0db,ONMF,28-13-6,3,0.05,0.37741902710308783,6x212,126x6,0.039349299971945584
257,SNR_0db,ONMF,28-13-6,3,0.05,0.36300727321287823,6x212,126x6,0.03788929991424084
258,SNR_0db,ONMF,28-13-6,3,0.05,0.36307802430028585,6x212,126x6,0.035076100029982626
259,SNR_0db,ONMF,28-13-6,3,0.05,0.3691718104858129,6x212,126x6,0.03670909989159554
260,SNR_0db,ONMF,28-13-6,3,0.05,0.37737032760440886,6x212,126x6,0.0341111000161618
261,SNR_0db,ONMF,28-13-6,3,0.05,0.3596038748464512,6x212,126x6,0.03303930000402033
262,SNR_0db,ONMF,28-13-6,3,0.05,0.3563947144386349,6x212,126x6,0.03334930003620684
