inicializacion,metodo,clase,archivo,ruta,duracion_s,tramas_pcg,columnas_matriz_x,forma_w_final,error_final,segundos,capa1_error,capa1_ortogonalidad,capa1_segundos,capa2_error,capa2_ortogonalidad,capa2_segundos,capa3_error,capa3_ortogonalidad,capa3_segundos
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,2.613,1,212,126x7,0.16705929890965368,0.027158099925145507,0.11433616860356467,0.5047377112120202,0.014311200007796288,0.20545424959637584,0.31442836870561625,0.00631279987283051,0.246832992814208,0.24578592590525195,0.00611459999345243
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,2.6305,1,212,126x7,0.15907747878852865,0.027109300019219518,0.11813536359664342,0.4983632793177514,0.014049499994143844,0.1943596856778006,0.3120325894200199,0.0063708999659866095,0.21724957058103808,0.27150393427696784,0.006207100115716457
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,2.589375,1,212,126x7,0.16520685851252295,0.028070800006389618,0.11553045207852161,0.4959268005238939,0.01479029981419444,0.20927791106498583,0.3178864333705561,0.006034299964085221,0.19908459405755416,0.25569048937213107,0.006802600109949708
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,2.615375,1,212,126x7,0.17145499659643865,0.027784300036728382,0.10700386592786172,0.4981510409804475,0.014204799896106124,0.199370103829097,0.3180407332660141,0.006806900026276708,0.23398453234319025,0.2545241507898699,0.006365700159221888
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,2.63825,1,212,126x7,0.18513383882385392,0.028894799994304776,0.11871359082144425,0.48868083143018975,0.015873400028795004,0.19906888569731931,0.32015689620827775,0.006313299993053079,0.2538283257396366,0.2537216550248006,0.005966200027614832
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,2.612,1,212,126x7,0.19201616020085946,0.02998310001567006,0.12346394016721207,0.4901533450961488,0.015266500180587173,0.2333122243255334,0.3035916026230546,0.006470599910244346,0.23169506440536156,0.2552313636554125,0.007720099994912744
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,2.618375,1,212,126x7,0.1568111334659442,0.028658099938184023,0.10771680270628793,0.4886228698578653,0.01580310007557273,0.205920959549344,0.2934851272137572,0.006121400045230985,0.24187625416092226,0.22038737781504306,0.006343700224533677
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,2.6085,1,212,126x7,0.16403215379456332,0.027390900067985058,0.11503943106583812,0.512653287029646,0.015163599979132414,0.20140907897849505,0.3328903559521978,0.005804700078442693,0.2032796711672411,0.24117632928407207,0.005938299931585789
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,2.603625,1,212,126x7,0.16179175967264386,0.04792160005308688,0.11218188130543091,0.48791098777223063,0.023192200111225247,0.18124443189081504,0.33230048526495043,0.011320700170472264,0.23090303145558103,0.26296697513825473,0.012650099815800786
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,2.61,1,212,126x7,0.16832387454773745,0.04295779997482896,0.10482012107101751,0.4575934455811795,0.02114530000835657,0.19340861374010648,0.3016753804846838,0.01305279997177422,0.2490786389576717,0.2413316466600098,0.008177299983799458
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,2.6335,1,212,126x7,0.17259497462846038,0.033753199968487024,0.10255787111820339,0.45549737648954,0.019728000042960048,0.23400975645154692,0.28693780502877636,0.006704200059175491,0.25869480949839,0.21260044294790928,0.006773600121960044
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,2.604125,1,212,126x7,0.1682851086242924,0.03209319990128279,0.1224121969333087,0.5183773787544107,0.017932699993252754,0.20064685702675616,0.31789849235019424,0.006401600083336234,0.24949341645728781,0.25196676467525525,0.007198299979791045
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_091.wav,2.614875,1,212,126x7,0.1832674589963563,0.03844740008935332,0.12102526141876965,0.4869645097580198,0.020508100045844913,0.21070465604901595,0.29230272254606243,0.008919700048863888,0.24143394348801767,0.22490179020513207,0.008478700183331966
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_092.wav,2.635,1,212,126x7,0.17289506572035013,0.031754399882629514,0.12010904113410867,0.4984160899443702,0.016656700056046247,0.17179565906490368,0.3528986086550438,0.007193000055849552,0.20755466882665452,0.2637111677790331,0.007296099793165922
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_093.wav,2.579625,1,212,126x7,0.16409680527767562,0.031300699803978205,0.11918027715973507,0.47584590287253015,0.017905000131577253,0.2154547148713507,0.2955639142435267,0.006692300084978342,0.23272440683943293,0.23371220679637034,0.006173999980092049
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_094.wav,2.604375,1,212,126x7,0.15968946307068996,0.026657799957320094,0.11584909653569314,0.5010055818565422,0.014582199975848198,0.20031410327026875,0.29618722952783677,0.0057455999776721,0.2508892893225808,0.2187328314395038,0.005867700092494488
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_095.wav,2.63025,1,212,126x7,0.17110377818803357,0.027735000010579824,0.10866639284399313,0.4806322839633938,0.015185399912297726,0.20265674644734646,0.34147432597910665,0.006171099841594696,0.24089096996286402,0.2741253180422972,0.005934800021350384
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_096.wav,2.604875,1,212,126x7,0.17421471186171522,0.025887100026011467,0.12294663067636291,0.48940631910035187,0.014173500007018447,0.21733367943949217,0.3218644785698089,0.0056083002127707005,0.22188638881989117,0.24935366718191931,0.0056946000549942255
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_097.wav,2.621625,1,212,126x7,0.16626532731143176,0.025973299983888865,0.11827587408816821,0.4928460257528331,0.013847199967131019,0.19585828559289298,0.30760707954903627,0.005871699890121818,0.2425690613842583,0.2433297388761952,0.005637299967929721
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_098.wav,2.626625,1,212,126x7,0.16586955377106463,0.02539750002324581,0.11422890558747502,0.4750509819354563,0.013663799967616796,0.22641393731867357,0.3098425363567245,0.0055605999659746885,0.24013109776334177,0.24049566478516887,0.00576189998537302
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_099.wav,2.600125,1,212,126x7,0.1816008867676702,0.025519500020891428,0.1135274360391003,0.5191031108039673,0.013698599999770522,0.21592090965368524,0.3036346457396167,0.005603099940344691,0.2526861646484521,0.22362310439367453,0.00569509994238615
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_100.wav,3.117875,2,424,126x7,0.16580048036983186,0.03944299998693168,0.10938847151153418,0.4912709831846155,0.022770300041884184,0.21377889265984654,0.28222450719808684,0.008118500001728535,0.2436918998067646,0.22700836897008686,0.008006500080227852
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_101.wav,2.59075,1,212,126x7,0.17559435505246423,0.025243100011721253,0.12347277430860275,0.5109737019574987,0.013519299915060401,0.17790110557497377,0.31345839195875913,0.005708599928766489,0.2316193660134267,0.24377890669113914,0.005651500076055527
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_102.wav,2.601875,1,212,126x7,0.1583644717712703,0.027651000069454312,0.11073718934844887,0.5041434950285579,0.013347500003874302,0.16846300891489266,0.32985604989616135,0.006894499994814396,0.23675429755509006,0.24778102044918696,0.006914600031450391
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_103.wav,2.61425,1,212,126x7,0.1733053076833189,0.029471100075170398,0.11503212208571051,0.48790833463447225,0.015146499965339899,0.19021784831271327,0.31403392562423055,0.006493900204077363,0.24109899156690057,0.2567882687235268,0.007369800005108118
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_104.wav,2.631125,1,212,126x7,0.16879411863508248,0.029050299897789955,0.11817227788299536,0.4900422943014589,0.015203800052404404,0.1948995791620023,0.32668446698784,0.00642549991607666,0.19611277016287001,0.24882901611991962,0.0067952999379485846
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_105.wav,2.604375,1,212,126x7,0.16763387465778043,0.031727799912914634,0.10903156489295947,0.46634746126451315,0.0170418000780046,0.17777506520935224,0.29420902190429843,0.007455799961462617,0.2408016743052906,0.23540154508803096,0.006674200063571334
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_106.wav,2.59725,1,212,126x7,0.1888613847404787,0.029043399961665273,0.12283790967093638,0.47909142752122297,0.015622100094333291,0.18842641833103557,0.302550572041335,0.006377599900588393,0.23859552184733518,0.2364355636566245,0.00653219991363585
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_107.wav,2.62825,1,212,126x7,0.16676015729748145,0.038159500109031796,0.11368910529334889,0.4877257717721799,0.015313300071284175,0.23211321533288107,0.325670430150045,0.008457599906250834,0.22463126165421218,0.23718612980612305,0.013640100136399269
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_108.wav,2.608375,1,212,126x7,0.16606407469114878,0.03535829996690154,0.11707883184380717,0.47522655921517276,0.017438200069591403,0.20673062294247377,0.29435164192754054,0.006557299988344312,0.24506173094270242,0.2432458090086164,0.010650399839505553
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_109.wav,2.629625,1,212,126x7,0.16316427302921754,0.03204349987208843,0.11647985308826544,0.49169343376193086,0.01900040009059012,0.23627914563138114,0.30999891526501966,0.006218099966645241,0.20333631019153176,0.24578437473064638,0.00631610001437366
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_110.wav,2.62625,1,212,126x7,0.1768557925674794,0.03845709981396794,0.10142866015066475,0.47190302699263786,0.015421199845150113,0.2356445684040646,0.27187406599551694,0.013016700046136975,0.2703503295322685,0.2289372895499244,0.00958910002373159
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_111.wav,2.4105,1,212,126x7,0.17612136138450835,0.02819530013948679,0.09990588045957248,0.5484486075162162,0.015433000167831779,0.19684161875866116,0.30428591397448596,0.006213200045749545,0.23580077249954826,0.2357853112032566,0.006138899829238653
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_112.wav,2.4205,1,212,126x7,0.1391278275934766,0.025748200016096234,0.0881434060440522,0.5084398542164634,0.013892299961298704,0.19183623187891777,0.3314885103875253,0.005708300042897463,0.23061092816776127,0.267633879080595,0.005639499984681606
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_113.wav,2.410125,1,212,126x7,0.16876370225531712,0.02550300001166761,0.11134531255159824,0.5374314041319239,0.013410500017926097,0.18871318012895424,0.33881759723254745,0.0055587999522686005,0.2759676598836786,0.25990691911845015,0.006100200116634369
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_114.wav,2.416375,1,212,126x7,0.1482737588116588,0.025411800015717745,0.1014614700144116,0.5264412671798959,0.013592000119388103,0.19430646204127602,0.32254691012663894,0.005606899969279766,0.21495486107556658,0.25299839547803504,0.005737799918279052
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_115.wav,2.639875,1,212,126x7,0.16994296210966015,0.025461899815127254,0.11362065965079432,0.48272753108725375,0.013212200021371245,0.19479217123616785,0.3496321781437507,0.006174399983137846,0.2253629893429971,0.260126407809668,0.005656399996951222
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_116.wav,2.6155,1,212,126x7,0.1748790503672333,0.025788000086322427,0.12309700522782081,0.47139586162530706,0.013726500095799565,0.20487637330716202,0.3211392553129016,0.005731099983677268,0.21455648119301685,0.2552923300231762,0.0058032001834362745
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_117.wav,2.608,1,212,126x7,0.17764290508462952,0.026231399970129132,0.11170333442824945,0.47485077382456775,0.013689900049939752,0.1886212598115886,0.2985624948509504,0.00647569983266294,0.24832480190911269,0.2555572614493357,0.005640899995341897
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_118.wav,2.614875,1,212,126x7,0.17895032213494463,0.02560829999856651,0.12430106820379282,0.49192041732166175,0.01375519996508956,0.2013998297235321,0.34538098437227954,0.005771400174126029,0.25718922856602466,0.2804201975657498,0.005665699951350689
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_119.wav,2.62375,1,212,126x7,0.1689368545495416,0.02716189995408058,0.11362635312089907,0.47668343114655837,0.013822299893945456,0.21384910880990043,0.29130210882951096,0.00607869983650744,0.21911137554089785,0.2629474416963741,0.006843499839305878
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_120.wav,2.629625,1,212,126x7,0.17508138753654326,0.029634400038048625,0.12317219615515555,0.5001055595222619,0.016405200120061636,0.20798872175016123,0.3113204226584188,0.006568900076672435,0.21713627174413858,0.2525356170022023,0.0061535001732409
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_121.wav,2.63,1,212,126x7,0.15856456153093007,0.032480099936947227,0.11396445188243651,0.4689465356507159,0.01556020020507276,0.18688219295193542,0.31437795105006516,0.006065499968826771,0.25088097322260516,0.23914154515014388,0.010251200059428811
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_122.wav,2.5995,1,212,126x7,0.15582139489109945,0.035888199927285314,0.1114912073809833,0.49391415030850183,0.016391299897804856,0.20067039152743257,0.3090762026474474,0.009985700016841292,0.22840615316648835,0.2632711487952291,0.008957299869507551
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_123.wav,2.6185,1,212,126x7,0.18958766166782778,0.026890299981459975,0.1268152952837544,0.47425988403840286,0.01439659995958209,0.21776284224778908,0.291719933408024,0.006109599955379963,0.23824774817794261,0.22710955618704232,0.0059096000622957945
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_124.wav,2.610875,1,212,126x7,0.1747050718559674,0.02681379998102784,0.12036600362729911,0.4836588106731129,0.014665399910882115,0.22500394642989882,0.32333892357247074,0.005786699941381812,0.23933447274562333,0.2616311840348643,0.00589850009419024
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_125.wav,2.6265,1,212,126x7,0.19199848814657025,0.027233000146225095,0.1129527379258286,0.4739568835373573,0.013935100054368377,0.21451102290505272,0.3115602004170868,0.007142600137740374,0.24559597381125078,0.26021637317882645,0.005682300077751279
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_126.wav,2.6355,1,212,126x7,0.1853246571260882,0.026275900192558765,0.12049371157008056,0.4816443788105153,0.014086299808695912,0.2170567003636725,0.2931588011293084,0.006143400212749839,0.24171434683985255,0.2576952376173979,0.005656199995428324
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_127.wav,2.5855,1,212,126x7,0.1590051743116368,0.025786600075662136,0.11231055744591024,0.4865950810745777,0.014010499930009246,0.18193405623568126,0.3059316647329184,0.005463300039991736,0.2412832112602714,0.22869840547859627,0.005809199996292591
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_128.wav,3.55025,2,424,126x7,0.16266939618984727,0.03948969999328256,0.12095275368493673,0.49388108104035056,0.023066800087690353,0.21705747040730877,0.3176450710943111,0.007881399942561984,0.23467714183454993,0.24215576641806086,0.007960299961268902
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_129.wav,2.3725,1,212,126x7,0.2009004761718844,0.02631650003604591,0.14761102674027468,0.38337211222401296,0.01442449982278049,0.1656210316255394,0.2357265647713613,0.005721600027754903,0.24519336630784158,0.19124275436126234,0.005699499975889921
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_130.wav,2.391375,1,212,126x7,0.19179593131117767,0.02582859992980957,0.1393141680789065,0.3850902319336794,0.013960500014945865,0.17540175400253816,0.2502572960768802,0.005864700069651008,0.22592597974788,0.17567443665308857,0.005614599911496043
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_131.wav,2.795,1,212,126x7,0.16193657076049053,0.026018799981102347,0.09646377918929115,0.4515405929356804,0.013980500167235732,0.20511178901588542,0.2597702710280763,0.005939599825069308,0.2255225613832032,0.1663667518792073,0.005637699970975518
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_132.wav,2.776,1,212,126x7,0.15576483685359777,0.028432499850168824,0.073442312973714,0.5398519340691431,0.014708299888297915,0.1558948997859661,0.28378504821823763,0.007188400020822883,0.22999295012259524,0.2014938541958301,0.006078299833461642
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_133.wav,2.92475,1,212,126x7,0.13970189740392844,0.026335799833759665,0.10096375020775179,0.2642542945551997,0.01429780013859272,0.17028999935005962,0.1772727600172058,0.005847899941727519,0.2172339628996968,0.1412277674485617,0.0058102000039070845
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_134.wav,2.54425,1,212,126x7,0.17209766649294905,0.025777600007131696,0.11985512148389212,0.4938123693371478,0.013400400057435036,0.2196038041986264,0.30771120906648924,0.006276399828493595,0.22204207085727648,0.2607837376076346,0.005553600145503879
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_135.wav,3.1055,2,424,126x7,0.17927114331563737,0.03957029990851879,0.11288898673200883,0.2650347677406751,0.02307259989902377,0.1857193810070561,0.17249585726379507,0.007908700034022331,0.21943766195575734,0.10791506099647552,0.007889500120654702
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_136.wav,2.364375,1,212,126x7,0.2114837753437261,0.025641100015491247,0.1583857633473526,0.3866677147519872,0.013461899943649769,0.15147595713863887,0.2828291944912584,0.0060813999734818935,0.23140727866482483,0.22085750655958045,0.005651399958878756
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_137.wav,2.36225,1,212,126x7,0.1973107930782345,0.028975400142371655,0.14945390088584531,0.3812369529301777,0.015420699957758188,0.1955859848380334,0.2500701096845023,0.006850099889561534,0.2278479716767236,0.18341138970336246,0.0062414000276476145
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_138.wav,2.365375,1,212,126x7,0.18934125650914632,0.026873899856582284,0.1475010155243876,0.3981335090624814,0.013894200092181563,0.13388202724007936,0.2716270665352584,0.005988899851217866,0.24144859331672988,0.20992991198727354,0.006482100114226341
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_139.wav,2.361875,1,212,126x7,0.1997943610013683,0.02543510007672012,0.1490207525143832,0.3989754940430264,0.013550200033932924,0.17048459602995417,0.25593231946192035,0.005712100071832538,0.2147026405013825,0.18749666439806734,0.005665200063958764
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_140.wav,3.286,2,424,126x7,0.1607985581435468,0.04021780006587505,0.11261805404303937,0.467358858321503,0.02328080008737743,0.20068215442443482,0.28755958786540664,0.008340500062331557,0.1826975964382046,0.22595386687596677,0.008038300089538097
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_141.wav,3.29475,2,424,126x7,0.14640566982449632,0.03929840005002916,0.08665088119764239,0.49152947079752807,0.022284999955445528,0.1917453628229156,0.29025097731585425,0.00820820010267198,0.2497672287252317,0.21308513712041405,0.008075400022789836
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_142.wav,3.322,2,424,126x7,0.1389665861574669,0.0389805999584496,0.08583486555603577,0.5000040491637765,0.022346900077536702,0.17317790493386231,0.3098842319171288,0.007861200021579862,0.23156091855805902,0.23988037178087168,0.008081700187176466
nndsvd,Deep-ONMF W por audio + NNDSVD,AS,New_AS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_143.wav,2.656875,1,212,126x7,0.14168381387892032,0.025885800132527947,0.08918707421355533,0.4985225928803004,0.013610400026664138,0.15677344485424471,0.30079345833033094,0.006067800102755427,0.22803622168638082,0.23055208163552854,0.005711900070309639
