indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
33,SNR_-5db,N,New_N_034.wav,24-15-10-6,DeepONMF_H4,4,0.4879773536274852,6x212,0.02801079989876598,24,0.311877447463654,0.2792620303587515,0.014926200034096837,15,0.39398613743869804,0.17406226191174726,0.005941399955190718,10,0.34599130605528705,0.13621339086304485,0.0036042999709025025,6,0.4427548264755663,0.09449154837842218,0.002617600024677813
34,SNR_-5db,N,New_N_035.wav,24-15-10-6,DeepONMF_H4,4,0.46505904500621653,6x212,0.029607700067572296,24,0.314801722291948,0.26087154847722366,0.017025000066496432,15,0.39562935201307203,0.21323704387478448,0.004843999980948865,10,0.40319861239289323,0.19558295031366618,0.003714499995112419,6,0.45493996213402876,0.1861581021506268,0.0032241999870166183
35,SNR_-5db,N,New_N_036.wav,24-15-10-6,DeepONMF_H4,4,0.4793777265713669,6x212,0.026528700022026896,24,0.311310480314507,0.2835968256405183,0.014736599987372756,15,0.35815402215205017,0.18779090653208969,0.004901799955405295,10,0.3960952009118078,0.14908844888656386,0.003339099930599332,6,0.39539256595679995,0.11621624566676042,0.0025334999663755298
36,SNR_-5db,N,New_N_037.wav,24-15-10-6,DeepONMF_H4,4,0.3985722473047592,6x212,0.026548999943770468,24,0.2382276903102291,0.2905091206972482,0.014606700045987964,15,0.3607275134897709,0.1775098449141779,0.005037499940954149,10,0.41428749777506607,0.15155432813196618,0.0034666999708861113,6,0.44850129751349255,0.13886855014751423,0.0026489999145269394
37,SNR_-5db,N,New_N_038.wav,24-15-10-6,DeepONMF_H4,4,0.4815795804753849,6x212,0.02740499994251877,24,0.3128640319786635,0.27847233438535296,0.015743899974040687,15,0.4018577866314774,0.1824242030274529,0.004529700032435358,10,0.37172006791751844,0.14932092842687097,0.003358399961143732,6,0.41713129784846736,0.12288767126949525,0.0026942999102175236
38,SNR_-5db,N,New_N_039.wav,24-15-10-6,DeepONMF_H4,4,0.47392852835346305,6x212,0.026869399938732386,24,0.3148107913604782,0.2663257523813328,0.015254400088451803,15,0.3811855322960808,0.16987337040975392,0.00476629997137934,10,0.3480587216349564,0.13253925896487823,0.003215799923054874,6,0.3971766202432987,0.08494248065780328,0.0024651000276207924
39,SNR_-5db,N,New_N_040.wav,24-15-10-6,DeepONMF_H4,4,0.4689749606731589,6x212,0.026102500036358833,24,0.3094017466209559,0.2752518869962729,0.01435519999358803,15,0.40692613174484055,0.18847895423194166,0.004635500023141503,10,0.40443579702754334,0.16872471946296255,0.0036655000876635313,6,0.4288370832448211,0.15803419840985505,0.0026092000771313906
40,SNR_-5db,N,New_N_041.wav,24-15-10-6,DeepONMF_H4,4,0.4705317129393773,6x212,0.02514430007431656,24,0.30879784694105916,0.27528722645265546,0.013680799980647862,15,0.39888524794335767,0.19360534233962715,0.0047039000783115625,10,0.39769383446902096,0.14012587740239665,0.003281300072558224,6,0.4725507477338604,0.14021381181406012,0.0024996999418362975
41,SNR_-5db,N,New_N_042.wav,24-15-10-6,DeepONMF_H4,4,0.4903080193471928,6x212,0.026951299980282784,24,0.31240881978635043,0.2786157307606275,0.014502699952572584,15,0.4042781441002624,0.18153291888090795,0.005461100023239851,10,0.37039292120017336,0.1341602956915765,0.003444099915213883,6,0.4899645724018678,0.14192631665171518,0.002521499991416931
42,SNR_-5db,N,New_N_043.wav,24-15-10-6,DeepONMF_H4,4,0.4634141432733363,6x212,0.027892100042663515,24,0.3117175182621634,0.27391857117827245,0.016483300016261637,15,0.39088838456937613,0.20707084544722257,0.004440400050953031,10,0.42501913616370324,0.1921058617266056,0.0031381999142467976,6,0.4494742187904647,0.14791275975562013,0.002889700001105666
