distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,origen
16-15-14-2,4,UjaNet,DeepONMF_H4,0.9708,0.0124579292019179,0.927,0.0311448230047949,0.98175,0.0077862057511987,0.9275090195715168,0.0310388367178428,0.954375,0.0194655143779967,nueva_4_capas
16-15-14-2,4,UjaNet,DeepONMF_W,0.934,0.0125698050899765,0.835,0.0314245127249413,0.95875,0.0078561281812353,0.8430932334439063,0.029716259267376,0.896875,0.0196403204530883,nueva_4_capas
16-15-14-3-2,5,KNN,DeepONMF_H5,0.9348,0.0054037024344425,0.837,0.0135092560861063,0.95925,0.0033773140215266,0.8507374356011381,0.0166984888250948,0.898125,0.0084432850538164,nueva_5_capas
16-15-14-3-2,5,KNN,DeepONMF_W,0.8768,0.0138996402831152,0.692,0.0347491007077881,0.923,0.0086872751769469,0.7150502078837926,0.0323036457788753,0.8075000000000001,0.0217181879423675,nueva_5_capas
16-15-14-3-2,5,SVM,DeepONMF_H5,0.9596,0.0071274118724821,0.899,0.0178185296812054,0.97475,0.0044546324203013,0.9002737712956609,0.0173032677029927,0.936875,0.0111365810507534,nueva_5_capas
16-15-14-3-2,5,SVM,DeepONMF_W,0.8936,0.012280065146407,0.734,0.0307001628660174,0.9335,0.0076750407165044,0.7413236425269623,0.0399029953436887,0.83375,0.0191876017912608,nueva_5_capas
16-15-14-3-2,5,UjaNet,DeepONMF_H5,0.9712,0.0059329587896764,0.928,0.0148323969741913,0.982,0.0037080992435478,0.9293156433925158,0.0150593631730985,0.955,0.0092702481088695,nueva_5_capas
16-15-14-3-2,5,UjaNet,DeepONMF_W,0.932,0.0069282032302754,0.8299999999999998,0.0173205080756888,0.9575,0.0043301270189221,0.845493839413302,0.0162408905741952,0.89375,0.0108253175473054,nueva_5_capas
17-16-14-7,4,KNN,DeepONMF_H4,0.8884000000000001,0.0055497747702046,0.721,0.0138744369255115,0.93025,0.0034686092313779,0.7653490945039921,0.018599507997749,0.8256249999999999,0.0086715230784447,nueva_4_capas
17-16-14-7,4,KNN,DeepONMF_W,0.8384,0.0114367827643967,0.596,0.0285919569109916,0.899,0.0071479892277479,0.6083502093161776,0.0310010784826102,0.7475,0.0178699730693697,nueva_4_capas
17-16-14-7,4,SVM,DeepONMF_H4,0.9444,0.0043358966777358,0.861,0.0108397416943393,0.96525,0.0027099354235848,0.8662828171276068,0.0142457819319651,0.913125,0.0067748385589621,nueva_4_capas
17-16-14-7,4,SVM,DeepONMF_W,0.8907999999999999,0.0087863530545955,0.727,0.0219658826364887,0.93175,0.0054914706591221,0.7341779501929769,0.0266784880052485,0.829375,0.0137286766478055,nueva_4_capas
17-16-14-7,4,UjaNet,DeepONMF_H4,0.9716,0.010334408546211,0.929,0.0258360213655276,0.9822500000000002,0.0064590053413819,0.9311864704130166,0.0254193424905526,0.955625,0.0161475133534547,nueva_4_capas
17-16-14-7,4,UjaNet,DeepONMF_W,0.9452,0.009121403400793,0.8629999999999999,0.0228035085019827,0.96575,0.0057008771254956,0.8663095219458331,0.023018297195455,0.914375,0.0142521928137391,nueva_4_capas
19-16-15-14,4,KNN,DeepONMF_H4,0.8676,0.0101390334845092,0.669,0.0253475837112731,0.91725,0.0063368959278183,0.7350250213679661,0.020615502380284,0.793125,0.0158422398195457,nueva_4_capas
19-16-15-14,4,KNN,DeepONMF_W,0.8135999999999999,0.0147241298554447,0.534,0.0368103246386119,0.8835000000000001,0.0092025811596528,0.5332540294309857,0.04902189102166,0.70875,0.0230064528991324,nueva_4_capas
19-16-15-14,4,SVM,DeepONMF_H4,0.9396,0.0085322916030806,0.849,0.0213307290077016,0.96225,0.0053326822519253,0.8593739522074264,0.0205528806458165,0.905625,0.0133317056298134,nueva_4_capas
19-16-15-14,4,SVM,DeepONMF_W,0.8748000000000001,0.0064187226143524,0.6869999999999999,0.0160468065358811,0.92175,0.0040117016339702,0.6790486657468333,0.0160794799714253,0.804375,0.0100292540849257,nueva_4_capas
19-16-15-14,4,UjaNet,DeepONMF_H4,0.972,0.0090553851381373,0.93,0.0226384628453435,0.9825,0.0056596157113359,0.9302007944518618,0.022831960017121,0.95625,0.0141490392783396,nueva_4_capas
19-16-15-14,4,UjaNet,DeepONMF_W,0.9472,0.0095498691090505,0.868,0.0238746727726266,0.967,0.0059686681931567,0.8753935578257123,0.0207185611399798,0.9175,0.0149216704828916,nueva_4_capas
20-12-11-10,4,KNN,DeepONMF_H4,0.8844000000000001,0.0108995412747509,0.7110000000000001,0.0272488531868774,0.92775,0.0068122132967193,0.7771048001552161,0.0157020471605043,0.819375,0.0170305332417983,nueva_4_capas
20-12-11-10,4,KNN,DeepONMF_W,0.8076000000000001,0.007266360849834,0.5189999999999999,0.0181659021245849,0.8797499999999999,0.0045414755311462,0.5378781973018995,0.0326197433031966,0.6993750000000001,0.0113536888278656,nueva_4_capas
20-12-11-10,4,SVM,DeepONMF_H4,0.9476,0.0117813411800185,0.8690000000000001,0.0294533529500463,0.9672500000000002,0.0073633382375115,0.8744945508420099,0.0292392088748406,0.918125,0.0184083455937789,nueva_4_capas
20-12-11-10,4,SVM,DeepONMF_W,0.874,0.0095916630466254,0.6849999999999999,0.0239791576165635,0.92125,0.0059947894041408,0.682595001979611,0.0245268880253821,0.803125,0.0149869735103522,nueva_4_capas
20-12-11-10,4,UjaNet,DeepONMF_H4,0.9748,0.0106395488626163,0.937,0.0265988721565408,0.98425,0.0066497180391352,0.9393762022028572,0.0250932157937599,0.960625,0.016624295097838,nueva_4_capas
20-12-11-10,4,UjaNet,DeepONMF_W,0.9424,0.0127593103261892,0.8559999999999999,0.0318982758154731,0.964,0.0079745689538683,0.8637021526319412,0.0319169573234628,0.91,0.0199364223846707,nueva_4_capas
20-12-11-10-9,5,KNN,DeepONMF_H5,0.8832000000000001,0.0098590060350929,0.708,0.0246475150877324,0.927,0.0061618787719331,0.7737721350758913,0.0257122057301652,0.8175000000000001,0.0154046969298328,nueva_5_capas
20-12-11-10-9,5,KNN,DeepONMF_W,0.8324,0.0099398189118313,0.581,0.0248495472795783,0.8952500000000001,0.0062123868198945,0.6022289315581821,0.0321828297847069,0.7381249999999999,0.0155309670497364,nueva_5_capas
20-12-11-10-9,5,SVM,DeepONMF_H5,0.9492,0.0041472882706655,0.873,0.0103682206766639,0.96825,0.0025920551691659,0.8791948187619634,0.0111803953738807,0.920625,0.0064801379229149,nueva_5_capas
20-12-11-10-9,5,SVM,DeepONMF_W,0.8844,0.0124418648119966,0.711,0.0311046620299916,0.92775,0.0077761655074978,0.7088795672868529,0.0331380319850691,0.819375,0.0194404137687447,nueva_5_capas
20-12-11-10-9,5,UjaNet,DeepONMF_H5,0.9712,0.012537942414926,0.928,0.031344856037315,0.982,0.0078362140093287,0.929176698833805,0.0305601531218497,0.955,0.0195905350233218,nueva_5_capas
20-12-11-10-9,5,UjaNet,DeepONMF_W,0.9424,0.0086486993241758,0.8560000000000001,0.0216217483104397,0.964,0.00540543707761,0.8658499416228327,0.0221998002491283,0.91,0.0135135926940247,nueva_5_capas
20-12-4-3-2,5,KNN,DeepONMF_H5,0.9376,0.0047749345545253,0.844,0.0119373363863132,0.961,0.0029843340965783,0.8558112876089213,0.0142249253233931,0.9025,0.0074608352414458,nueva_5_capas
20-12-4-3-2,5,KNN,DeepONMF_W,0.8748000000000001,0.0091214034007931,0.687,0.0228035085019827,0.92175,0.0057008771254957,0.719792143177178,0.0395739824158271,0.804375,0.0142521928137392,nueva_5_capas
20-12-4-3-2,5,SVM,DeepONMF_H5,0.9636,0.0077974354758472,0.909,0.0194935886896179,0.97725,0.0048733971724044,0.909732850868362,0.0208578814292982,0.943125,0.0121834929310111,nueva_5_capas
20-12-4-3-2,5,SVM,DeepONMF_W,0.8972,0.0099599196783909,0.7430000000000001,0.0248997991959774,0.93575,0.0062249497989943,0.7591950191364635,0.0307982847366061,0.8393750000000001,0.0155623744974858,nueva_5_capas
20-12-4-3-2,5,UjaNet,DeepONMF_H5,0.966,0.0094868329805051,0.915,0.0237170824512628,0.97875,0.0059292706128157,0.9173784170722112,0.0228646596620031,0.946875,0.0148231765320392,nueva_5_capas
20-12-4-3-2,5,UjaNet,DeepONMF_W,0.9408,0.0096540147089177,0.852,0.0241350367722943,0.963,0.0060337591930735,0.8572293295366235,0.0229629764191405,0.9075,0.0150843979826839,nueva_5_capas
20-13-3-2,4,KNN,DeepONMF_H4,0.9424,0.0088769364084688,0.8559999999999999,0.0221923410211721,0.964,0.005548085255293,0.8636357185646094,0.0263765988953749,0.91,0.0138702131382325,nueva_4_capas
20-13-3-2,4,KNN,DeepONMF_W,0.8815999999999999,0.0117813411800185,0.704,0.0294533529500463,0.926,0.0073633382375116,0.7263596718593213,0.0356390506622135,0.8150000000000001,0.0184083455937788,nueva_4_capas
20-13-3-2,4,SVM,DeepONMF_H4,0.9588,0.0101587400793602,0.8969999999999999,0.0253968501984006,0.97425,0.0063492125496001,0.8980433216851414,0.0258864494167265,0.935625,0.0158730313740003,nueva_4_capas
20-13-3-2,4,SVM,DeepONMF_W,0.898,0.012,0.7450000000000001,0.0299999999999999,0.93625,0.0074999999999999,0.7502131415558804,0.0321777578271324,0.840625,0.0187499999999999,nueva_4_capas
20-13-3-2,4,UjaNet,DeepONMF_H4,0.9716,0.0148593404968054,0.929,0.0371483512420134,0.98225,0.0092870878105033,0.9314397205712768,0.0357662429168819,0.955625,0.0232177195262583,nueva_4_capas
20-13-3-2,4,UjaNet,DeepONMF_W,0.9304,0.0053665631459994,0.826,0.0134164078649987,0.9565,0.0033541019662495,0.8318586778454524,0.0092475261992123,0.89125,0.0083852549156241,nueva_4_capas
20-19-11-10-9,5,KNN,DeepONMF_H5,0.8756,0.0126015872016187,0.689,0.0315039680040467,0.92225,0.0078759920010117,0.7626451787017556,0.0415332668209983,0.805625,0.0196899800025291,nueva_5_capas
20-19-11-10-9,5,KNN,DeepONMF_W,0.8388,0.0140427917452335,0.5970000000000001,0.0351069793630839,0.89925,0.008776744840771,0.6045828792878429,0.0424930848682732,0.7481250000000002,0.0219418621019273,nueva_5_capas
20-19-11-10-9,5,SVM,DeepONMF_H5,0.9436,0.0150598804776133,0.859,0.0376497011940333,0.96475,0.0094124252985083,0.8665007499867748,0.0375552755291853,0.911875,0.0235310632462708,nueva_5_capas
20-19-11-10-9,5,SVM,DeepONMF_W,0.8864000000000001,0.0072663608498339,0.716,0.0181659021245848,0.929,0.0045414755311462,0.7177159711193001,0.0248443049141863,0.8225,0.0113536888278656,nueva_5_capas
20-19-11-10-9,5,UjaNet,DeepONMF_H5,0.9672,0.0141844985811977,0.918,0.0354612464529942,0.9795,0.0088653116132485,0.9219642857698374,0.0312686780815347,0.94875,0.0221632790331214,nueva_5_capas
20-19-11-10-9,5,UjaNet,DeepONMF_W,0.9444,0.010807404868885,0.861,0.0270185121722125,0.96525,0.0067546280430531,0.869947791450566,0.0260269192253127,0.913125,0.0168865701076329,nueva_5_capas
20-19-11-3-2,5,KNN,DeepONMF_H5,0.9336,0.0068410525505948,0.834,0.017102631376487,0.9585,0.0042756578441218,0.8457568142397104,0.022673499392007,0.89625,0.0106891446103044,nueva_5_capas
20-19-11-3-2,5,KNN,DeepONMF_W,0.8795999999999999,0.0095289033996572,0.6990000000000001,0.0238222584991431,0.92475,0.0059555646247857,0.7251894515935219,0.0270762661487731,0.811875,0.0148889115619645,nueva_5_capas
20-19-11-3-2,5,SVM,DeepONMF_H5,0.9556,0.01161034021896,0.889,0.0290258505473999,0.97225,0.00725646263685,0.890503770724931,0.0300740097341879,0.930625,0.0181411565921249,nueva_5_capas
20-19-11-3-2,5,SVM,DeepONMF_W,0.8948,0.0095498691090506,0.737,0.0238746727726266,0.93425,0.0059686681931565,0.7506171856881189,0.0189049109724596,0.835625,0.0149216704828916,nueva_5_capas
20-19-11-3-2,5,UjaNet,DeepONMF_H5,0.966,0.0083666002653407,0.915,0.0209165006633519,0.97875,0.0052291251658379,0.916157120949464,0.0212271056830098,0.946875,0.0130728129145949,nueva_5_capas
20-19-11-3-2,5,UjaNet,DeepONMF_W,0.9364,0.0137404512298542,0.841,0.0343511280746353,0.96025,0.0085877820186588,0.8482974744543764,0.0367288988939317,0.900625,0.021469455046647,nueva_5_capas
20-19-12-2,4,KNN,DeepONMF_H4,0.9376,0.008173126696681,0.844,0.0204328167417026,0.961,0.0051082041854256,0.8520528846101149,0.0239897314372079,0.9025,0.012770510463564,nueva_4_capas
20-19-12-2,4,KNN,DeepONMF_W,0.8764000000000001,0.0089888820216977,0.6910000000000001,0.0224722050542442,0.92275,0.0056180512635611,0.7022811700762094,0.0205680440048675,0.806875,0.0140451281589026,nueva_4_capas
20-19-12-2,4,SVM,DeepONMF_H4,0.9572,0.009121403400793,0.893,0.0228035085019828,0.97325,0.0057008771254957,0.894670612696757,0.0220829405618675,0.933125,0.0142521928137392,nueva_4_capas
20-19-12-2,4,SVM,DeepONMF_W,0.8943999999999999,0.0132211951048308,0.736,0.0330529877620768,0.934,0.0082632469405191,0.7481652209707235,0.024629737449326,0.835,0.020658117351298,nueva_4_capas
20-19-12-2,4,UjaNet,DeepONMF_H4,0.9672,0.0088994381845148,0.918,0.0222485954612869,0.9795,0.0055621488653217,0.9208158601089018,0.0201003394282336,0.94875,0.0139053721633043,nueva_4_capas
20-19-12-2,4,UjaNet,DeepONMF_W,0.932,0.0124899959967968,0.8300000000000001,0.0312249899919919,0.9575,0.0078062474979979,0.8381594764680654,0.0302875541394844,0.89375,0.0195156187449949,nueva_4_capas
20-19-15-10,4,KNN,DeepONMF_H4,0.8715999999999999,0.0051768716422179,0.679,0.0129421791055447,0.91975,0.0032355447763862,0.7525325978200261,0.0273619925511262,0.7993750000000001,0.0080888619409654,nueva_4_capas
20-19-15-10,4,KNN,DeepONMF_W,0.8263999999999999,0.018514858897653,0.5660000000000001,0.0462871472441324,0.8915,0.011571786811033,0.5789910003081897,0.0424157532662221,0.72875,0.0289294670275827,nueva_4_capas
20-19-15-10,4,SVM,DeepONMF_H4,0.9428,0.009444575162494,0.857,0.0236114379062352,0.96425,0.0059028594765587,0.8648308407489351,0.0224413011546163,0.910625,0.0147571486913969,nueva_4_capas
20-19-15-10,4,SVM,DeepONMF_W,0.8792,0.0079498427657407,0.698,0.0198746069143517,0.9245,0.0049686517285879,0.6933155919712464,0.0246083868144219,0.81125,0.0124216293214698,nueva_4_capas
20-19-15-10,4,UjaNet,DeepONMF_H4,0.9684,0.0090994505328618,0.921,0.0227486263321546,0.98025,0.0056871565830386,0.9219996605028696,0.023179897669138,0.950625,0.0142178914575967,nueva_4_capas
20-19-15-10,4,UjaNet,DeepONMF_W,0.9472000000000002,0.0138275088139548,0.868,0.0345687720348871,0.967,0.0086421930087218,0.875084148133068,0.0300956330484662,0.9175,0.0216054825218044,nueva_4_capas
20-19-18-10-2,5,KNN,DeepONMF_H5,0.9292,0.0093380940239429,0.8230000000000001,0.0233452350598575,0.95575,0.0058363087649643,0.8303634116922349,0.0252455764843132,0.889375,0.0145907719124109,nueva_5_capas
20-19-18-10-2,5,KNN,DeepONMF_W,0.8712,0.0122963409191514,0.6779999999999999,0.0307408522978787,0.9195,0.0076852130744696,0.7046009619002536,0.0448840072981403,0.79875,0.0192130326861742,nueva_5_capas
20-19-18-10-2,5,SVM,DeepONMF_H5,0.9556,0.0068410525505948,0.889,0.017102631376487,0.97225,0.0042756578441217,0.8902838990874583,0.0174122640201333,0.930625,0.0106891446103044,nueva_5_capas
20-19-18-10-2,5,SVM,DeepONMF_W,0.8931999999999999,0.0083186537372341,0.733,0.0207966343430854,0.93325,0.0051991585857713,0.7492361847624494,0.0219476367939615,0.8331250000000001,0.0129978964644284,nueva_5_capas
20-19-18-10-2,5,UjaNet,DeepONMF_H5,0.9588,0.0087863530545954,0.897,0.0219658826364888,0.97425,0.0054914706591221,0.8996390914942328,0.0212850568284277,0.935625,0.0137286766478054,nueva_5_capas
20-19-18-10-2,5,UjaNet,DeepONMF_W,0.936,0.0104880884817015,0.8400000000000001,0.0262202212042538,0.96,0.0065550553010635,0.8462011380479513,0.0232200729914062,0.9,0.0163876382526586,nueva_5_capas
20-19-18-11-9,5,KNN,DeepONMF_H5,0.8556000000000001,0.0093166517590816,0.639,0.0232916293977042,0.90975,0.0058229073494259,0.7323039679226705,0.020328676493878,0.774375,0.0145572683735651,nueva_5_capas
20-19-18-11-9,5,KNN,DeepONMF_W,0.8452,0.0172394895516079,0.613,0.0430987238790199,0.90325,0.0107746809697549,0.6292118139478394,0.0434313314269711,0.7581249999999999,0.0269367024243874,nueva_5_capas
20-19-18-11-9,5,SVM,DeepONMF_H5,0.9396,0.0086486993241758,0.849,0.0216217483104396,0.96225,0.0054054370776099,0.8575601971777275,0.0224781618077475,0.905625,0.0135135926940248,nueva_5_capas
20-19-18-11-9,5,SVM,DeepONMF_W,0.8872,0.0064187226143524,0.718,0.0160468065358812,0.9295,0.0040117016339702,0.7261690369874757,0.0207951415977788,0.8237500000000001,0.0100292540849257,nueva_5_capas
20-19-18-11-9,5,UjaNet,DeepONMF_H5,0.9692,0.011713240371477,0.923,0.0292831009286926,0.98075,0.0073207752321731,0.923504648401654,0.030021593998642,0.951875,0.0183019380804328,nueva_5_capas
20-19-18-11-9,5,UjaNet,DeepONMF_W,0.9556,0.0051768716422179,0.889,0.0129421791055448,0.97225,0.0032355447763861,0.8944463122570403,0.0106351993734471,0.930625,0.0080888619409654,nueva_5_capas
20-19-18-17,4,KNN,DeepONMF_H4,0.8648000000000001,0.0137549990912395,0.662,0.0343874977280988,0.9155,0.0085968744320247,0.7330977388735646,0.0294303780318338,0.78875,0.0214921860800617,nueva_4_capas
20-19-18-17,4,KNN,DeepONMF_W,0.7984,0.0171113997089659,0.496,0.0427784992724148,0.874,0.0106946248181036,0.5141123047258123,0.0462274656631312,0.6849999999999999,0.0267365620452592,nueva_4_capas
20-19-18-17,4,SVM,DeepONMF_H4,0.9384,0.0099398189118312,0.8460000000000001,0.0248495472795783,0.9615,0.0062123868198945,0.8527506681540068,0.025504312906278,0.90375,0.0155309670497364,nueva_4_capas
20-19-18-17,4,SVM,DeepONMF_W,0.8732,0.0121326007104825,0.683,0.0303315017762063,0.92075,0.0075828754440515,0.6773415828203252,0.0326298628860577,0.8018749999999999,0.0189571886101289,nueva_4_capas
20-19-18-17,4,UjaNet,DeepONMF_H4,0.9648,0.0108258948821794,0.912,0.0270647372054487,0.978,0.0067661843013622,0.9148104092470314,0.0252422376883551,0.945,0.0169154607534054,nueva_4_capas
20-19-18-17,4,UjaNet,DeepONMF_W,0.9432,0.0103537432844358,0.858,0.0258843582110895,0.9645,0.0064710895527723,0.868902515299738,0.0199107149748694,0.91125,0.0161777238819309,nueva_4_capas
20-19-18-17-16,5,KNN,DeepONMF_H5,0.8508000000000001,0.0057619441163551,0.627,0.0144048602908879,0.90675,0.0036012150727219,0.7228221512181927,0.0108807185709859,0.766875,0.0090030376818049,nueva_5_capas
20-19-18-17-16,5,KNN,DeepONMF_W,0.8068,0.0146013697987552,0.517,0.0365034244968879,0.8792500000000001,0.0091258561242219,0.5409413971257915,0.052951910873978,0.6981249999999999,0.0228146403105549,nueva_5_capas
20-19-18-17-16,5,SVM,DeepONMF_H5,0.9268,0.0084380092438915,0.817,0.0210950231097289,0.95425,0.0052737557774322,0.8303629800150162,0.0178176379401879,0.8856249999999999,0.0131843894435806,nueva_5_capas
20-19-18-17-16,5,SVM,DeepONMF_W,0.8800000000000001,0.0086023252670425,0.7,0.0215058131676066,0.925,0.0053764532919016,0.6974163877423745,0.0240228154389693,0.8125,0.0134411332297541,nueva_5_capas
20-19-18-17-16,5,UjaNet,DeepONMF_H5,0.9708,0.0033466401061363,0.927,0.0083666002653407,0.98175,0.0020916500663351,0.9284984192522018,0.0084763543206666,0.954375,0.0052291251658379,nueva_5_capas
20-19-18-17-16,5,UjaNet,DeepONMF_W,0.9424,0.0147241298554447,0.8560000000000001,0.0368103246386118,0.964,0.0092025811596529,0.8661677906032292,0.0356581274154368,0.91,0.0230064528991324,nueva_5_capas
20-19-18-17-2,5,KNN,DeepONMF_H5,0.9348,0.0110090871556183,0.8370000000000001,0.0275227178890457,0.95925,0.0068806794722613,0.8458408037299388,0.0253125232576429,0.898125,0.0172016986806536,nueva_5_capas
20-19-18-17-2,5,KNN,DeepONMF_W,0.8712,0.0074296702484026,0.6779999999999999,0.0185741756210066,0.9195,0.0046435439052516,0.699578126794188,0.0160735455860207,0.79875,0.0116088597631292,nueva_5_capas
20-19-18-17-2,5,SVM,DeepONMF_H5,0.96,0.0077459666924148,0.9,0.019364916731037,0.975,0.0048412291827592,0.9009667522213708,0.0207032436163465,0.9375,0.0121030729568981,nueva_5_capas
20-19-18-17-2,5,SVM,DeepONMF_W,0.8924,0.0095289033996573,0.7310000000000001,0.0238222584991432,0.93275,0.0059555646247858,0.7422673475222841,0.0256006255373312,0.8318749999999999,0.0148889115619644,nueva_5_capas
20-19-18-17-2,5,UjaNet,DeepONMF_H5,0.966,0.0082462112512353,0.9149999999999998,0.0206155281280883,0.97875,0.0051538820320221,0.916853647475826,0.0195399446854389,0.946875,0.0128847050800551,nueva_5_capas
20-19-18-17-2,5,UjaNet,DeepONMF_W,0.9316,0.0049799598391955,0.829,0.0124498995979887,0.95725,0.0031124748994971,0.8349376227128051,0.0142860673380212,0.8931250000000001,0.0077811872487429,nueva_5_capas
20-19-18-2,4,KNN,DeepONMF_H4,0.9372,0.0030331501776206,0.843,0.0075828754440516,0.96075,0.0018957188610128,0.8538763566012628,0.01127681320343,0.901875,0.0047392971525322,nueva_4_capas
20-19-18-2,4,KNN,DeepONMF_W,0.8732000000000001,0.0076941536246686,0.683,0.0192353840616713,0.92075,0.0048088460154178,0.7070002550744532,0.0340043211435024,0.8018750000000001,0.0120221150385445,nueva_4_capas
20-19-18-2,4,SVM,DeepONMF_H4,0.9592,0.0072938330115242,0.8979999999999999,0.0182345825288104,0.9745,0.0045586456322026,0.8998694733334851,0.0188839539803294,0.93625,0.0113966140805065,nueva_4_capas
20-19-18-2,4,SVM,DeepONMF_W,0.8952,0.0102567051239664,0.738,0.0256417628099161,0.9345,0.0064104407024789,0.7559115962983614,0.0287524260733085,0.83625,0.0160261017561976,nueva_4_capas
20-19-18-2,4,UjaNet,DeepONMF_H4,0.9668,0.0076941536246685,0.917,0.0192353840616713,0.97925,0.0048088460154178,0.9186082821489872,0.0199398114123866,0.948125,0.0120221150385446,nueva_4_capas
20-19-18-2,4,UjaNet,DeepONMF_W,0.936,0.013928388277184,0.8400000000000001,0.0348209706929603,0.9600000000000002,0.00870524267324,0.8472576729157467,0.0338237620311529,0.9,0.0217631066831001,nueva_4_capas
20-19-18-3-2,5,KNN,DeepONMF_H5,0.9304,0.005899152481501,0.826,0.0147478812037526,0.9565,0.0036869703009381,0.8382399033869298,0.0149568314494518,0.89125,0.0092174257523453,nueva_5_capas
20-19-18-3-2,5,KNN,DeepONMF_W,0.8724000000000001,0.010714476188783,0.681,0.0267861904719578,0.92025,0.0066965476179893,0.7046679412598255,0.0372146683999411,0.8006249999999999,0.0167413690449735,nueva_5_capas
20-19-18-3-2,5,SVM,DeepONMF_H5,0.9512,0.0076941536246684,0.8779999999999999,0.0192353840616713,0.9695,0.0048088460154178,0.8797587705400944,0.0197473742659262,0.92375,0.0120221150385445,nueva_5_capas
20-19-18-3-2,5,SVM,DeepONMF_W,0.8907999999999999,0.0139713993572584,0.727,0.0349284983931459,0.93175,0.0087321245982865,0.7391703653531683,0.0344935114584933,0.829375,0.0218303114957162,nueva_5_capas
20-19-18-3-2,5,UjaNet,DeepONMF_H5,0.964,0.0130384048104052,0.91,0.0325960120260132,0.9775,0.0081490030065033,0.913745177980022,0.0294855238428097,0.94375,0.0203725075162582,nueva_5_capas
20-19-18-3-2,5,UjaNet,DeepONMF_W,0.9412,0.0105451410611712,0.8530000000000001,0.0263628526529281,0.96325,0.0065907131632319,0.8634720554056248,0.0244681541614742,0.908125,0.01647678290808,nueva_5_capas
20-19-3-2,4,KNN,DeepONMF_H4,0.9408,0.0106395488626163,0.852,0.0265988721565407,0.963,0.0066497180391352,0.8619363846197572,0.0278364130309952,0.9075,0.016624295097838,nueva_4_capas
20-19-3-2,4,KNN,DeepONMF_W,0.8824,0.0127593103261892,0.7060000000000001,0.0318982758154731,0.9265,0.0079745689538682,0.7340310789274798,0.0411880741892192,0.8162499999999999,0.0199364223846707,nueva_4_capas
20-19-3-2,4,SVM,DeepONMF_H4,0.96,0.0105830052442583,0.9,0.0264575131106459,0.975,0.0066143782776614,0.9011440743092336,0.0274328357865329,0.9375,0.0165359456941537,nueva_4_capas
20-19-3-2,4,SVM,DeepONMF_W,0.8976,0.0109909053312272,0.744,0.0274772633280681,0.936,0.006869315832017,0.7609425705555535,0.024286365595615,0.8400000000000001,0.0171732895800426,nueva_4_capas
20-19-3-2,4,UjaNet,DeepONMF_H4,0.9652,0.0122963409191514,0.913,0.0307408522978788,0.9782499999999998,0.0076852130744697,0.915222036466274,0.0292666457359766,0.945625,0.0192130326861743,nueva_4_capas
20-19-3-2,4,UjaNet,DeepONMF_W,0.9368,0.0087863530545954,0.842,0.0219658826364888,0.9605,0.0054914706591221,0.8476206937408156,0.0214203935679383,0.90125,0.0137286766478054,nueva_4_capas
20-19-4-3-2,5,KNN,DeepONMF_H5,0.9308,0.0115412304370028,0.827,0.0288530760925069,0.95675,0.0072132690231267,0.8391810267896682,0.0332067088037948,0.891875,0.0180331725578168,nueva_5_capas
20-19-4-3-2,5,KNN,DeepONMF_W,0.8719999999999999,0.0095916630466253,0.68,0.0239791576165636,0.92,0.0059947894041409,0.6955921333084266,0.0237829749207061,0.7999999999999999,0.0149869735103522,nueva_5_capas
20-19-4-3-2,5,SVM,DeepONMF_H5,0.96,0.0106770782520312,0.9,0.0266926956300782,0.975,0.0066731739075195,0.903182564575593,0.0249571366211475,0.9375,0.0166829347687989,nueva_5_capas
20-19-4-3-2,5,SVM,DeepONMF_W,0.9,0.0061644140029689,0.75,0.0154110350074224,0.9375,0.0038527587518555,0.7586135892134984,0.0152098698026806,0.84375,0.009631896879639,nueva_5_capas
20-19-4-3-2,5,UjaNet,DeepONMF_H5,0.968,0.0097979589711327,0.92,0.0244948974278317,0.98,0.0061237243569579,0.921355439597211,0.0249783366903956,0.95,0.0153093108923948,nueva_5_capas
20-19-4-3-2,5,UjaNet,DeepONMF_W,0.9372,0.012774975538137,0.843,0.0319374388453426,0.96075,0.0079843597113355,0.8483534313752148,0.0274133819360102,0.901875,0.0199608992783391,nueva_5_capas
20-4-3-2,4,KNN,DeepONMF_H4,0.9508,0.0067230945255885,0.877,0.0168077363139716,0.96925,0.0042019340784929,0.882499424286172,0.0150920877286907,0.923125,0.0105048351962322,nueva_4_capas
20-4-3-2,4,KNN,DeepONMF_W,0.8792,0.0070142711667,0.6980000000000001,0.0175356779167501,0.9245,0.0043839194791875,0.73049233791902,0.031879694697348,0.81125,0.0109597986979688,nueva_4_capas
20-4-3-2,4,SVM,DeepONMF_H4,0.9652,0.0087863530545955,0.913,0.0219658826364887,0.9782499999999998,0.0054914706591222,0.9143069217848776,0.0229978441814859,0.945625,0.0137286766478054,nueva_4_capas
20-4-3-2,4,SVM,DeepONMF_W,0.9032,0.0075630681604756,0.758,0.018907670401189,0.9395,0.0047269176002973,0.776157408086705,0.018884689928911,0.8487500000000001,0.0118172940007431,nueva_4_capas
20-4-3-2,4,UjaNet,DeepONMF_H4,0.968,0.01113552872566,0.9200000000000002,0.0278388218141501,0.98,0.0069597054535376,0.9223009610364186,0.0268376247382745,0.95,0.0173992636338437,nueva_4_capas
