posicion_resultado,distribucion,numero_capas,clasificador,representacion,Accuracy,Accuracy_std,Sensitivity,Sensitivity_std,Specificity,Specificity_std,Precision,Precision_std,Score,Score_std,origen,posicion_arquitectura,mejor_resultado_arquitectura,seleccionada
378,12-10-8-6-5,5,SVM,DeepONMF_H5,0.956,0.0058309518948453,0.89,0.0145773797371132,0.9725,0.0036443449342783,0.8916921865044699,0.0161169129770383,0.93125,0.0091108623356957,nueva_5_capas,46,False,False
379,17-10,2,SVM,DeepONMF_H2,0.9559999999999998,0.0048989794855662,0.89,0.0122474487139159,0.9725,0.003061862178479,0.8933988436657436,0.0138108508585179,0.93125,0.0076546554461974,anterior,8,False,False
380,10-8-7-5-3,5,SVM,DeepONMF_H5,0.9559999999999998,0.0058309518948453,0.89,0.0145773797371132,0.9725,0.0036443449342782,0.8915541304599683,0.0160786583049242,0.93125,0.0091108623356957,nueva_5_capas,91,False,False
381,13-10-3,3,SVM,DeepONMF_H3,0.9559999999999998,0.0046904157598233,0.8899999999999999,0.0117260393995586,0.9725,0.0029315098498896,0.8928055242624104,0.0146210157256893,0.93125,0.007328774624724,anterior,88,False,False
382,10-8-6-5,4,SVM,DeepONMF_H4,0.9556,0.0057271284253105,0.889,0.0143178210632763,0.97225,0.003579455265819,0.8930473412437141,0.0156791026318588,0.930625,0.0089486381645477,nueva_4_capas,104,False,False
383,9-7-5-4,4,SVM,DeepONMF_H4,0.9556,0.0074027022093287,0.889,0.0185067555233218,0.97225,0.0046266888808303,0.8917826242236722,0.022248734008405,0.930625,0.011566722202076,nueva_4_capas,150,False,False
384,8-6,2,SVM,DeepONMF_H2,0.9556,0.0090994505328618,0.889,0.0227486263321546,0.97225,0.0056871565830386,0.8916431938892059,0.0248018918447244,0.930625,0.0142178914575966,anterior,53,False,False
385,16-8,2,SVM,DeepONMF_H2,0.9556,0.0079246451024635,0.889,0.0198116127561589,0.97225,0.0049529031890397,0.8909609294752215,0.0214462631392658,0.930625,0.0123822579725993,anterior,31,False,False
386,15-11-4,3,SVM,DeepONMF_H3,0.9556,0.008414273587185,0.889,0.0210356839679626,0.97225,0.0052589209919906,0.8908572737648315,0.0225105043317451,0.930625,0.0131473024799766,anterior,214,False,False
387,16-10-4,3,SVM,DeepONMF_H3,0.9556,0.0115238882327103,0.889,0.0288097205817759,0.97225,0.0072024301454439,0.8905307865654318,0.0290899596163978,0.930625,0.0180060753636098,anterior,54,False,False
388,12-10-7-6-4,5,SVM,DeepONMF_H5,0.9556,0.0082945765413311,0.889,0.0207364413533277,0.97225,0.0051841103383319,0.8905230348694027,0.0213189004292907,0.930625,0.0129602758458298,nueva_5_capas,155,False,False
389,20-19-11-3-2,5,SVM,DeepONMF_H5,0.9556,0.01161034021896,0.889,0.0290258505473999,0.97225,0.00725646263685,0.890503770724931,0.0300740097341879,0.930625,0.0181411565921249,nueva_5_capas,221,False,False
390,11-10-8-6-4,5,SVM,DeepONMF_H5,0.9556,0.011865917579353,0.889,0.0296647939483826,0.97225,0.0074161984870956,0.8903273408926962,0.0308604319193431,0.930625,0.0185404962177391,nueva_5_capas,187,False,False
391,20-19-18-10-2,5,SVM,DeepONMF_H5,0.9556,0.0068410525505948,0.889,0.017102631376487,0.97225,0.0042756578441217,0.8902838990874583,0.0174122640201333,0.930625,0.0106891446103044,nueva_5_capas,230,False,False
392,16-7,2,SVM,DeepONMF_H2,0.9556,0.0060663003552413,0.8889999999999999,0.015165750888103,0.97225,0.0037914377220258,0.8906938036104821,0.0162054902155496,0.930625,0.0094785943050644,anterior,93,False,False
393,11-8-5,3,SVM,DeepONMF_H3,0.9552,0.0083186537372341,0.8879999999999999,0.0207966343430853,0.972,0.0051991585857713,0.8915452966831582,0.0215712594663154,0.93,0.0129978964644283,anterior,86,False,False
394,12-10-8-6-3,5,SVM,DeepONMF_H5,0.9552,0.0075630681604756,0.8879999999999999,0.0189076704011889,0.972,0.0047269176002972,0.8912494549430434,0.0204450472743863,0.93,0.0118172940007431,nueva_5_capas,136,False,False
395,14-11-8-5-4,5,SVM,DeepONMF_H5,0.9552,0.009121403400793,0.8879999999999999,0.0228035085019827,0.972,0.0057008771254956,0.8910614525698636,0.0238619094275342,0.93,0.0142521928137392,nueva_5_capas,217,False,False
396,8-7-5-3,4,SVM,DeepONMF_H4,0.9552,0.0076941536246685,0.8879999999999999,0.0192353840616713,0.972,0.0048088460154178,0.8909755514241724,0.0205417144610715,0.93,0.0120221150385445,anterior,174,False,False
397,12-11-8-6-4,5,SVM,DeepONMF_H5,0.9552,0.0067230945255886,0.8879999999999999,0.0168077363139715,0.972,0.0042019340784928,0.8907494994264713,0.018182310350168,0.93,0.0105048351962322,nueva_5_capas,142,False,False
398,10-9-8-5-3,5,SVM,DeepONMF_H5,0.9552,0.0119666202413212,0.8879999999999999,0.0299165506033032,0.972,0.0074791376508257,0.8899713386604795,0.0318258349944097,0.93,0.0186978441270644,nueva_5_capas,154,False,False
399,11-8,2,SVM,DeepONMF_H2,0.9552,0.0092303846073714,0.8879999999999999,0.0230759615184287,0.972,0.0057689903796071,0.8899133602610961,0.0233551173911336,0.93,0.0144224759490179,anterior,38,False,False
400,15-11-8-6-4,5,SVM,DeepONMF_H5,0.9552,0.0105451410611712,0.8879999999999999,0.0263628526529281,0.972,0.006590713163232,0.8893735415404194,0.0280751651308016,0.93,0.01647678290808,nueva_5_capas,137,False,False
401,15-10,2,SVM,DeepONMF_H2,0.9548,0.0059329587896764,0.8870000000000001,0.0148323969741913,0.97175,0.0037080992435478,0.8902190437146682,0.0156607368847518,0.929375,0.0092702481088695,anterior,73,False,False
402,17-8,2,SVM,DeepONMF_H2,0.9548,0.0076941536246685,0.8870000000000001,0.0192353840616713,0.97175,0.0048088460154178,0.8893516034062516,0.0212669082422487,0.929375,0.0120221150385445,anterior,42,False,False
403,10-9-7-5-4,5,SVM,DeepONMF_H5,0.9548,0.0064187226143524,0.8869999999999999,0.0160468065358811,0.97175,0.0040117016339703,0.8903947149132081,0.01981271973573,0.929375,0.0100292540849257,nueva_5_capas,119,False,False
404,13-8,2,SVM,DeepONMF_H2,0.9548,0.0048166378315168,0.8869999999999999,0.0120415945787923,0.97175,0.003010398644698,0.8903688858894441,0.0138331231064687,0.929375,0.0075259966117451,anterior,75,False,False
405,13-12-6,3,SVM,DeepONMF_H3,0.9548,0.0108258948821794,0.8869999999999999,0.0270647372054487,0.97175,0.0067661843013622,0.8903157685494844,0.0286512180932221,0.929375,0.0169154607534054,anterior,128,False,False
406,13-10-8-6-4,5,SVM,DeepONMF_H5,0.9548,0.0075630681604756,0.8869999999999999,0.018907670401189,0.97175,0.0047269176002972,0.8895278629070861,0.0213636712557474,0.929375,0.0118172940007432,nueva_5_capas,121,False,False
407,12-10-8-7-4,5,SVM,DeepONMF_H5,0.9544,0.0102371871136558,0.8860000000000001,0.0255929677841394,0.9715,0.0063982419460347,0.8875332964492415,0.027193110672676,0.92875,0.0159956048650871,nueva_5_capas,175,False,False
408,14-11-9-6-4,5,SVM,DeepONMF_H5,0.9544,0.0086486993241758,0.8859999999999999,0.0216217483104396,0.9715,0.0054054370776099,0.889997493848598,0.0249112437699257,0.92875,0.0135135926940248,nueva_5_capas,216,False,False
409,13-11-8-6-4,5,SVM,DeepONMF_H5,0.9544,0.0071274118724822,0.8859999999999999,0.0178185296812054,0.9715,0.0044546324203013,0.8892234431601178,0.0184992748237084,0.92875,0.0111365810507533,nueva_5_capas,130,False,False
410,17-9,2,SVM,DeepONMF_H2,0.9544,0.0075365774725666,0.8859999999999999,0.0188414436814167,0.9715,0.0047103609203542,0.8891953433690551,0.0200153664071029,0.92875,0.0117759023008854,anterior,61,False,False
411,8-7,2,SVM,DeepONMF_H2,0.9544,0.0079246451024635,0.8859999999999999,0.0198116127561589,0.9715,0.0049529031890396,0.8884269998635512,0.0207947246962899,0.92875,0.0123822579725993,anterior,145,False,False
412,12-10-8-6-4,5,SVM,DeepONMF_H5,0.9544,0.0055497747702046,0.8859999999999999,0.0138744369255116,0.9715,0.0034686092313779,0.8883932940919879,0.0144903223229498,0.92875,0.0086715230784447,anterior,107,False,False
413,15-10-5,3,SVM,DeepONMF_H3,0.9544,0.0101390334845093,0.8859999999999999,0.0253475837112731,0.9715,0.0063368959278182,0.8881896176531983,0.0266702793012641,0.92875,0.0158422398195457,anterior,153,False,False
414,15-12-9-6-3,5,SVM,DeepONMF_H5,0.9544,0.0057271284253105,0.8859999999999999,0.0143178210632763,0.9715,0.003579455265819,0.8873871263159252,0.0162547243382377,0.92875,0.0089486381645477,anterior,227,False,False
415,10-9,2,SVM,DeepONMF_H2,0.954,0.004,0.8850000000000001,0.0099999999999999,0.97125,0.0024999999999999,0.889471430676287,0.0100647500617287,0.928125,0.00625,anterior,32,False,False
416,20-10,2,SVM,DeepONMF_H2,0.954,0.0048989794855663,0.8850000000000001,0.0122474487139158,0.97125,0.0030618621784789,0.8888186263372777,0.0148821579257917,0.928125,0.0076546554461974,anterior,167,False,False
417,9-8-7,3,SVM,DeepONMF_H3,0.954,0.0098994949366117,0.885,0.0247487373415291,0.97125,0.0061871843353822,0.8892995236970721,0.0240309622606102,0.928125,0.0154679608384557,anterior,56,False,False
418,20-12-6,3,SVM,DeepONMF_H3,0.954,0.0086023252670426,0.885,0.0215058131676066,0.97125,0.0053764532919016,0.8890892201667931,0.024921366117027,0.928125,0.013441133229754,anterior,148,False,False
419,18-9,2,SVM,DeepONMF_H2,0.954,0.010099504938362,0.885,0.0252487623459052,0.97125,0.0063121905864763,0.8886727886652309,0.0246939529788545,0.928125,0.0157804764661907,anterior,22,False,False
420,20-15-10-5,4,SVM,DeepONMF_H4,0.954,0.0083666002653407,0.885,0.0209165006633519,0.97125,0.0052291251658379,0.8882314880115881,0.0211666320714636,0.928125,0.0130728129145949,anterior,168,False,False
421,10-7,2,SVM,DeepONMF_H2,0.954,0.006164414002969,0.885,0.0154110350074224,0.97125,0.0038527587518556,0.8878879088970313,0.0161258267685438,0.928125,0.009631896879639,anterior,12,False,False
422,11-10,2,SVM,DeepONMF_H2,0.954,0.010295630140987,0.885,0.0257390753524675,0.97125,0.0064347688381168,0.8877831787423988,0.0279888166745438,0.928125,0.0160869220952921,anterior,3,False,False
423,12-6-5,3,SVM,DeepONMF_H3,0.954,0.0096953597148326,0.885,0.0242383992870817,0.97125,0.0060595998217704,0.8877086138962671,0.0261877845382652,0.928125,0.015148999554426,anterior,103,False,False
424,14-12-9-6-3,5,SVM,DeepONMF_H5,0.954,0.0066332495807107,0.885,0.016583123951777,0.97125,0.0041457809879442,0.8865895046702867,0.0186158421528625,0.928125,0.0103644524698605,nueva_5_capas,209,False,False
425,15-7-6,3,SVM,DeepONMF_H3,0.954,0.010099504938362,0.885,0.0252487623459052,0.97125,0.0063121905864764,0.8864118202860203,0.0254593072196417,0.928125,0.0157804764661907,anterior,99,False,False
426,15-8,2,SVM,DeepONMF_H2,0.954,0.0046904157598233,0.885,0.0117260393995586,0.9712499999999998,0.0029315098498895,0.8889209626573855,0.0131713284035736,0.928125,0.0073287746247241,anterior,116,False,False
427,18-12-7,3,SVM,DeepONMF_H3,0.9536,0.0071274118724821,0.884,0.0178185296812054,0.971,0.0044546324203012,0.8876556393091312,0.0184981823685689,0.9275,0.0111365810507534,anterior,163,False,False
428,14-12-8-6-4,5,SVM,DeepONMF_H5,0.9536,0.0124418648119966,0.884,0.0311046620299915,0.971,0.0077761655074978,0.8866497793692751,0.0332750534405775,0.9275,0.0194404137687447,nueva_5_capas,191,False,False
429,17-11,2,SVM,DeepONMF_H2,0.9536,0.0053665631459995,0.884,0.0134164078649988,0.971,0.0033541019662497,0.8864349661803077,0.0140073045374193,0.9275,0.0083852549156241,anterior,1,False,False
430,13-11-5,3,SVM,DeepONMF_H3,0.9536,0.005899152481501,0.884,0.0147478812037526,0.971,0.0036869703009381,0.886273047279649,0.0146203221960983,0.9275,0.0092174257523453,anterior,134,False,False
431,14-11-7-6-4,5,SVM,DeepONMF_H5,0.9536,0.0121161049846887,0.884,0.0302902624617218,0.971,0.0075725656154304,0.8862507756927744,0.0328042054293023,0.9275,0.0189314140385761,nueva_5_capas,185,False,False
432,16-12-8-4,4,SVM,DeepONMF_H4,0.9536,0.0062289646009589,0.884,0.0155724115023975,0.971,0.0038931028755993,0.8861616210465989,0.0173020027646235,0.9275,0.0097327571889983,anterior,97,False,False
433,18-14-10-7-4,5,SVM,DeepONMF_H5,0.9532,0.0095498691090506,0.883,0.0238746727726266,0.97075,0.0059686681931566,0.8866128093542146,0.0252829364930046,0.926875,0.0149216704828916,anterior,117,False,False
434,16-10-5,3,SVM,DeepONMF_H3,0.9532,0.0085556998544829,0.883,0.0213892496362074,0.97075,0.0053473124090518,0.8857909336528419,0.0223225345730861,0.926875,0.0133682810226296,anterior,151,False,False
435,14-11-8-5,4,SVM,DeepONMF_H4,0.9532,0.0059329587896764,0.8829999999999998,0.0148323969741913,0.97075,0.0037080992435478,0.8873696553470987,0.0177621951433366,0.926875,0.0092702481088696,anterior,160,False,False
436,20-16-12-8-4,5,SVM,DeepONMF_H5,0.9528,0.0070142711667,0.882,0.0175356779167501,0.9705,0.0043839194791874,0.8870494992473036,0.0212262950476155,0.92625,0.0109597986979688,anterior,229,False,False
437,11-9,2,SVM,DeepONMF_H2,0.9524,0.0047749345545253,0.881,0.0119373363863133,0.97025,0.0029843340965783,0.8840524269724535,0.0132987791191167,0.925625,0.0074608352414458,anterior,67,False,False
438,16-12,2,SVM,DeepONMF_H2,0.9524,0.0077974354758471,0.881,0.0194935886896179,0.97025,0.0048733971724044,0.8837901209866063,0.0187038994179061,0.925625,0.0121834929310112,anterior,16,False,False
439,16-11,2,SVM,DeepONMF_H2,0.952,0.008,0.8800000000000001,0.02,0.97,0.005,0.8847627567390232,0.0208561175880336,0.925,0.0125,anterior,71,False,False
440,14-11-8-7-4,5,SVM,DeepONMF_H5,0.952,0.0098994949366116,0.8799999999999999,0.0247487373415291,0.97,0.0061871843353822,0.8837725736284601,0.0264623596488372,0.925,0.0154679608384557,nueva_5_capas,189,False,False
441,15-3,2,KNN,DeepONMF_H2,0.9516,0.0109909053312272,0.8789999999999999,0.0274772633280681,0.96975,0.0068693158320169,0.8839486393372807,0.0308026764449109,0.924375,0.0171732895800425,anterior,39,False,False
442,13-12,2,SVM,DeepONMF_H2,0.9516,0.0049799598391954,0.8789999999999999,0.0124498995979887,0.96975,0.0031124748994971,0.883013637390621,0.0141684482674633,0.924375,0.0077811872487429,anterior,122,False,False
443,15-11-7,3,SVM,DeepONMF_H3,0.9516,0.0066932802122725,0.8789999999999999,0.0167332005306815,0.96975,0.0041833001326703,0.8823520303740795,0.0187782082854516,0.924375,0.0104582503316759,anterior,123,False,False
444,16-9,2,SVM,DeepONMF_H2,0.9516,0.0082945765413311,0.8789999999999999,0.0207364413533277,0.96975,0.0051841103383319,0.8818795358841676,0.0219579825587618,0.924375,0.0129602758458299,anterior,55,False,False
445,18-14-9-5,4,SVM,DeepONMF_H4,0.9515999999999998,0.0063874877690685,0.8789999999999999,0.0159687194226713,0.96975,0.0039921798556677,0.8835086054450857,0.0171788561288721,0.924375,0.0099804496391695,anterior,198,False,False
446,20-19-18-3-2,5,SVM,DeepONMF_H5,0.9512,0.0076941536246684,0.8779999999999999,0.0192353840616713,0.9695,0.0048088460154178,0.8797587705400944,0.0197473742659262,0.92375,0.0120221150385445,nueva_5_capas,228,False,False
447,20-4-3-2,4,KNN,DeepONMF_H4,0.9508,0.0067230945255885,0.877,0.0168077363139716,0.96925,0.0042019340784929,0.882499424286172,0.0150920877286907,0.923125,0.0105048351962322,nueva_4_capas,202,False,False
448,10-9-7-5,4,SVM,DeepONMF_H4,0.9508,0.0104498803820904,0.877,0.0261247009552261,0.96925,0.0065311752388065,0.8822528998004229,0.0285403559200769,0.923125,0.0163279380970164,anterior,140,False,False
449,14-11-8-6-5,5,SVM,DeepONMF_H5,0.9504,0.0075365774725667,0.876,0.0188414436814167,0.969,0.0047103609203542,0.8797408378736927,0.0223138842482741,0.9225,0.0117759023008855,nueva_5_capas,205,False,False
450,12-11,2,SVM,DeepONMF_H2,0.9504,0.0045607017003965,0.876,0.0114017542509914,0.969,0.0028504385627478,0.8780803194861615,0.010787269275637,0.9225,0.0071260964068696,anterior,196,False,False
451,16-15-7,3,SVM,DeepONMF_H3,0.9496,0.0115238882327103,0.874,0.0288097205817758,0.9685,0.0072024301454439,0.8775678187020054,0.0283332308832065,0.92125,0.0180060753636098,anterior,141,False,False
452,20-12-11-10-9,5,SVM,DeepONMF_H5,0.9492,0.0041472882706655,0.873,0.0103682206766639,0.96825,0.0025920551691659,0.8791948187619634,0.0111803953738807,0.920625,0.0064801379229149,nueva_5_capas,171,False,False
453,20-12-11-10,4,SVM,DeepONMF_H4,0.9476,0.0117813411800185,0.8690000000000001,0.0294533529500463,0.9672500000000002,0.0073633382375115,0.8744945508420099,0.0292392088748406,0.918125,0.0184083455937789,nueva_4_capas,79,False,False
454,8-3,2,KNN,DeepONMF_H2,0.9472000000000002,0.0084380092438916,0.868,0.0210950231097289,0.967,0.0052737557774322,0.8746972615298605,0.0236404843726767,0.9175,0.0131843894435806,anterior,111,False,False
455,17-3,2,KNN,DeepONMF_H2,0.9472,0.0078230428862431,0.868,0.0195576072156079,0.967,0.0048894018039019,0.871110058425848,0.0187703018455776,0.9175,0.0122235045097549,anterior,25,False,False
456,16-3,2,KNN,DeepONMF_H2,0.9468,0.0068702256149271,0.867,0.0171755640373177,0.96675,0.0042938910093293,0.8749862776874886,0.0175959151471163,0.916875,0.0107347275233235,anterior,110,False,False
457,10-3,2,KNN,DeepONMF_H2,0.946,0.0031622776601684,0.865,0.0079056941504208,0.96625,0.0019764235376052,0.870777645498376,0.0096813857560335,0.915625,0.0049410588440131,anterior,7,False,False
458,7-3,2,KNN,DeepONMF_H2,0.946,0.004,0.865,0.0099999999999999,0.96625,0.0025,0.8703528086245422,0.0140383674171898,0.915625,0.0062499999999999,anterior,78,False,False
459,20-5-4-3-2,5,KNN,DeepONMF_H5,0.9456,0.0062289646009589,0.8640000000000001,0.0155724115023973,0.966,0.0038931028755993,0.8706845778740329,0.0150018242767641,0.915,0.0097327571889983,nueva_5_capas,212,False,False
460,9-7-5-2,4,KNN,DeepONMF_H4,0.9452,0.0054037024344425,0.8630000000000001,0.0135092560861063,0.96575,0.0033773140215265,0.8749134923040977,0.0143364605308395,0.914375,0.0084432850538164,nueva_4_capas,90,False,False
461,9-3,2,KNN,DeepONMF_H2,0.9452,0.0065726706900619,0.8629999999999999,0.0164316767251549,0.96575,0.0041079191812886,0.8700906460314336,0.014474033582213,0.914375,0.0102697979532217,anterior,41,False,False
462,13-3,2,KNN,DeepONMF_H2,0.9452,0.0046043457732885,0.8629999999999999,0.0115108644332212,0.96575,0.0028777161083053,0.8696528197683158,0.0125489965721092,0.914375,0.0071942902707633,anterior,149,False,False
463,10-9-7-5-2,5,KNN,DeepONMF_H5,0.9448,0.0075630681604755,0.8619999999999999,0.018907670401189,0.9655,0.0047269176002972,0.870605561345314,0.0192652352149489,0.91375,0.011817294000743,nueva_5_capas,211,False,False
464,10-6-3,3,KNN,DeepONMF_H3,0.9444,0.0104307238483242,0.861,0.0260768096208106,0.96525,0.0065192024052026,0.8683954832786954,0.0292543519220491,0.913125,0.0162980060130066,anterior,18,False,False
465,17-16-14-7,4,SVM,DeepONMF_H4,0.9444,0.0043358966777358,0.861,0.0108397416943393,0.96525,0.0027099354235848,0.8662828171276068,0.0142457819319651,0.913125,0.0067748385589621,nueva_4_capas,159,False,False
466,6-5-4-3-2,5,KNN,DeepONMF_H5,0.944,0.0090553851381373,0.8600000000000001,0.0226384628453435,0.965,0.0056596157113359,0.8671863627770146,0.0212319842475113,0.9125,0.0141490392783396,nueva_5_capas,223,False,False
467,12-3,2,KNN,DeepONMF_H2,0.944,0.0063245553203367,0.86,0.0158113883008418,0.965,0.0039528470752104,0.8651308577736702,0.0191235733140952,0.9125,0.0098821176880261,anterior,113,False,False
468,12-4,2,KNN,DeepONMF_H2,0.9436,0.0074027022093287,0.859,0.0185067555233218,0.96475,0.0046266888808304,0.8670008777374474,0.0128000878639543,0.911875,0.0115667222020761,anterior,30,False,False
469,20-19-11-10-9,5,SVM,DeepONMF_H5,0.9436,0.0150598804776133,0.859,0.0376497011940333,0.96475,0.0094124252985083,0.8665007499867748,0.0375552755291853,0.911875,0.0235310632462708,nueva_5_capas,213,False,False
470,7-5-3,3,KNN,DeepONMF_H3,0.9432,0.0046043457732886,0.8579999999999999,0.0115108644332212,0.9645,0.0028777161083053,0.8689057874696973,0.0146023103309538,0.91125,0.0071942902707633,anterior,190,False,False
471,20-19-15-10,4,SVM,DeepONMF_H4,0.9428,0.009444575162494,0.857,0.0236114379062352,0.96425,0.0059028594765587,0.8648308407489351,0.0224413011546163,0.910625,0.0147571486913969,nueva_4_capas,200,False,False
472,14-3,2,KNN,DeepONMF_H2,0.9428,0.0109178752511648,0.857,0.0272946881279123,0.96425,0.0068236720319781,0.8612493703801999,0.0277365183555427,0.910625,0.0170591800799452,anterior,28,False,False
473,15-14-13-12-11,5,SVM,DeepONMF_H5,0.9424,0.0062289646009589,0.8560000000000001,0.0155724115023974,0.964,0.0038931028755992,0.866442351730881,0.0138878733943081,0.91,0.0097327571889983,nueva_5_capas,186,False,False
474,6-3,2,KNN,DeepONMF_H2,0.9424,0.0060663003552412,0.8560000000000001,0.015165750888103,0.964,0.0037914377220257,0.86499303449207,0.0181914850068307,0.91,0.0094785943050644,anterior,173,False,False
475,11-3,2,KNN,DeepONMF_H2,0.9424,0.0047749345545253,0.8560000000000001,0.0119373363863132,0.964,0.0029843340965782,0.8629733993885491,0.0158999007131802,0.91,0.0074608352414458,anterior,20,False,False
476,20-13-3-2,4,KNN,DeepONMF_H4,0.9424,0.0088769364084688,0.8559999999999999,0.0221923410211721,0.964,0.005548085255293,0.8636357185646094,0.0263765988953749,0.91,0.0138702131382325,nueva_4_capas,161,False,False
477,7-6-5-2,4,KNN,DeepONMF_H4,0.942,0.0046904157598233,0.8550000000000001,0.0117260393995585,0.96375,0.0029315098498896,0.8738679282373278,0.0121496093841495,0.909375,0.0073287746247241,nueva_4_capas,132,False,False
478,8-7-5-2,4,KNN,DeepONMF_H4,0.942,0.0028284271247462,0.8550000000000001,0.0070710678118654,0.96375,0.0017677669529663,0.8677710395568768,0.0106499614408931,0.909375,0.0044194173824159,nueva_4_capas,204,False,False
479,17-4,2,KNN,DeepONMF_H2,0.942,0.0086023252670425,0.8550000000000001,0.0215058131676065,0.96375,0.0053764532919016,0.8603348235959348,0.0221842739967659,0.909375,0.013441133229754,anterior,87,False,False
480,15-4,2,KNN,DeepONMF_H2,0.942,0.0074833147735479,0.8550000000000001,0.0187082869338697,0.96375,0.0046770717334674,0.8587473441520956,0.0208330437834723,0.909375,0.0116926793336685,anterior,172,False,False
481,16-4,2,KNN,DeepONMF_H2,0.9412,0.0059329587896765,0.8530000000000001,0.0148323969741912,0.96325,0.0037080992435477,0.8564860144802056,0.0146102796451964,0.908125,0.0092702481088695,anterior,15,False,False
482,11-5-3,3,KNN,DeepONMF_H3,0.9412,0.006870225614927,0.853,0.0171755640373176,0.96325,0.0042938910093293,0.8609383342384873,0.0135499092313178,0.908125,0.0107347275233235,anterior,51,False,False
483,20-19-3-2,4,KNN,DeepONMF_H4,0.9408,0.0106395488626163,0.852,0.0265988721565407,0.963,0.0066497180391352,0.8619363846197572,0.0278364130309952,0.9075,0.016624295097838,nueva_4_capas,225,False,False
484,16-15-14-2,4,KNN,DeepONMF_H4,0.9408,0.0057619441163552,0.852,0.0144048602908879,0.963,0.003601215072722,0.8614502311467491,0.0176673053713334,0.9075,0.0090030376818049,nueva_4_capas,180,False,False
485,13-4,2,KNN,DeepONMF_H2,0.9408,0.0052153619241621,0.852,0.0130384048104053,0.963,0.0032596012026012,0.8573357094145114,0.0159857076731761,0.9075,0.0081490030065033,anterior,68,False,False
486,8-6-3,3,KNN,DeepONMF_H3,0.9404,0.0072663608498339,0.851,0.0181659021245849,0.96275,0.0045414755311462,0.8639836774573562,0.0110562588168246,0.906875,0.0113536888278656,anterior,126,False,False
487,7-5-4-2,4,KNN,DeepONMF_H4,0.94,0.0063245553203367,0.85,0.0158113883008418,0.9625,0.0039528470752104,0.8685259760981427,0.0066829948917017,0.90625,0.0098821176880261,nueva_4_capas,203,False,False
488,9-6-5-3,4,KNN,DeepONMF_H4,0.94,0.0073484692283495,0.85,0.0183711730708738,0.9625,0.0045927932677184,0.86295466679162,0.0182852338491135,0.90625,0.0114819831692961,nueva_4_capas,35,False,False
489,8-4-3,3,KNN,DeepONMF_H3,0.94,0.006164414002969,0.85,0.0154110350074224,0.9625,0.0038527587518556,0.8591971049533607,0.0176012756249903,0.90625,0.009631896879639,anterior,50,False,False
490,9-4,2,KNN,DeepONMF_H2,0.94,0.0086023252670426,0.85,0.0215058131676065,0.9625,0.0053764532919016,0.8555646449442588,0.020465847197762,0.90625,0.0134411332297541,anterior,2,False,False
491,15-14-13-12,4,SVM,DeepONMF_H4,0.9399999999999998,0.0050990195135928,0.85,0.0127475487839819,0.9625,0.0031868871959954,0.860336488453185,0.0143439857049107,0.90625,0.0079672179899887,nueva_4_capas,162,False,False
492,7-5-4-3,4,KNN,DeepONMF_H4,0.9396,0.0090994505328619,0.849,0.0227486263321546,0.96225,0.0056871565830387,0.865135992201305,0.0166600238273127,0.905625,0.0142178914575966,anterior,118,False,False
493,7-6-4-3,4,KNN,DeepONMF_H4,0.9396,0.0068410525505948,0.849,0.017102631376487,0.96225,0.0042756578441217,0.8621991384022166,0.0207725589718744,0.905625,0.0106891446103044,nueva_4_capas,83,False,False
494,17-13-3,3,KNN,DeepONMF_H3,0.9396,0.0060663003552412,0.849,0.0151657508881031,0.96225,0.0037914377220257,0.8609817744089068,0.0124562656785236,0.905625,0.0094785943050644,anterior,129,False,False
495,10-7-5-3,4,KNN,DeepONMF_H4,0.9396,0.0093166517590815,0.849,0.0232916293977042,0.96225,0.005822907349426,0.8607754578478162,0.0247768677628301,0.905625,0.0145572683735651,nueva_4_capas,139,False,False
496,19-16-15-14,4,SVM,DeepONMF_H4,0.9396,0.0085322916030806,0.849,0.0213307290077016,0.96225,0.0053326822519253,0.8593739522074264,0.0205528806458165,0.905625,0.0133317056298134,nueva_4_capas,158,False,False
497,20-19-18-11-9,5,SVM,DeepONMF_H5,0.9396,0.0086486993241758,0.849,0.0216217483104396,0.96225,0.0054054370776099,0.8575601971777275,0.0224781618077475,0.905625,0.0135135926940248,nueva_5_capas,194,False,False
498,13-8-3,3,KNN,DeepONMF_H3,0.9396,0.0069856996786292,0.849,0.017464249196573,0.96225,0.0043660622991432,0.8534848678525236,0.0176454713091242,0.905625,0.010915155747858,anterior,165,False,False
499,5-4,2,KNN,DeepONMF_H2,0.9392,0.0135351394525508,0.8480000000000001,0.0338378486313773,0.962,0.0084594621578443,0.8602110149646929,0.0275803517749202,0.905,0.0211486553946107,anterior,144,False,False
500,5-3,2,KNN,DeepONMF_H2,0.9388,0.0083186537372341,0.8470000000000001,0.0207966343430854,0.96175,0.0051991585857713,0.8644114949236286,0.0169920998391147,0.904375,0.0129978964644284,anterior,135,False,False
501,7-4,2,KNN,DeepONMF_H2,0.9384,0.0089888820216977,0.8460000000000001,0.0224722050542441,0.9615,0.0056180512635611,0.86038686744935,0.0185017407515129,0.90375,0.0140451281589026,anterior,9,False,False
502,20-19-18-17,4,SVM,DeepONMF_H4,0.9384,0.0099398189118312,0.8460000000000001,0.0248495472795783,0.9615,0.0062123868198945,0.8527506681540068,0.025504312906278,0.90375,0.0155309670497364,nueva_4_capas,226,False,False
