indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
251,original,NMF,26,1,0.0,0.06417138813207897,26x212,126x26,0.026190700009465218
252,original,NMF,26,1,0.0,0.07482523913908214,26x212,126x26,0.025291800033301115
253,original,NMF,26,1,0.0,0.06192657049555286,26x212,126x26,0.025595700019039214
254,original,NMF,26,1,0.0,0.05827201301703256,26x212,126x26,0.024162499932572246
255,original,NMF,26,1,0.0,0.0778792668452466,26x212,126x26,0.024259199970401824
256,original,NMF,26,1,0.0,0.06592904790687898,26x212,126x26,0.02434280002489686
257,original,NMF,26,1,0.0,0.06723776031791949,26x212,126x26,0.025743199978023767
258,original,NMF,26,1,0.0,0.07584585090752739,26x212,126x26,0.024445299990475178
259,original,NMF,26,1,0.0,0.059242965226948094,26x212,126x26,0.025672400020994246
260,original,NMF,26,1,0.0,0.06150287254327664,26x212,126x26,0.02410429995507002
261,original,NMF,26,1,0.0,0.07020168341474121,26x212,126x26,0.02603489998728037
262,original,NMF,26,1,0.0,0.06622088862097596,26x212,126x26,0.023789400001987815
263,original,NMF,26,1,0.0,0.062307466090959836,26x212,126x26,0.02709549991413951
264,original,NMF,26,1,0.0,0.0699649787047674,26x212,126x26,0.02366389997769147
265,original,NMF,26,1,0.0,0.06637262878193359,26x212,126x26,0.027290800004266202
266,original,NMF,26,1,0.0,0.0716397507073605,26x212,126x26,0.024902300094254315
267,original,NMF,26,1,0.0,0.06319281867806789,26x212,126x26,0.025891700061038136
268,original,NMF,26,1,0.0,0.05070676077045798,26x212,126x26,0.02503950009122491
269,original,NMF,26,1,0.0,0.0735738098575878,26x212,126x26,0.02711820008698851
270,original,NMF,26,1,0.0,0.06765628596954677,26x212,126x26,0.027107100002467632
271,original,NMF,26,1,0.0,0.06431999178749473,26x212,126x26,0.026244299951940775
272,original,NMF,26,1,0.0,0.07802658320331914,26x212,126x26,0.024727400043047965
273,original,NMF,26,1,0.0,0.06593556957355268,26x212,126x26,0.02338979998603463
274,original,NMF,26,1,0.0,0.07413750995339866,26x212,126x26,0.025435499963350594
